#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	7528934	6908986	91.76	12778	0.17	4486	0.06	51673	0.69	551011	7.32
Ecoli	7528934	7528933	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	7528934	7528934	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	7528934	7528911	100.00	0	0.00	0	0.00	1	0.00	22	0.00
Vectors	7528934	7449628	98.95	10	0.00	0	0.00	2150	0.03	77146	1.02
Bacteria_24k	7528934	7232071	96.05	1375	0.02	1015	0.01	29046	0.39	265427	3.53
Protists_1k	7528934	6770202	89.91	40291	0.54	79715	1.06	18571	0.25	620155	8.24
Viruses	7528934	7202972	95.66	463	0.01	127	0.00	29073	0.39	296299	3.94
Fungi_RefSeq_release	7528934	6952704	92.35	7417	0.10	1611	0.02	54218	0.72	512984	6.81
Coral	7528934	7170650	95.24	1354	0.02	565	0.01	48955	0.65	307410	4.08
Bird	7528934	7082203	94.07	5411	0.07	969	0.01	57202	0.76	383149	5.09
Plant	7528934	7086851	94.12	1989	0.03	468	0.01	43326	0.58	396300	5.26

%Hit_no_genomes: 89.10
