#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	128882	119239	92.51	179	0.14	76	0.06	809	0.63	8579	6.66
Ecoli	128882	128882	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	128882	128882	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	128882	128882	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	128882	127615	99.02	1	0.00	0	0.00	36	0.03	1230	0.95
Bacteria_24k	128882	124195	96.36	13	0.01	12	0.01	502	0.39	4160	3.23
Protists_1k	128882	116990	90.78	658	0.51	1267	0.98	312	0.24	9655	7.49
Viruses	128882	123709	95.98	8	0.01	1	0.00	414	0.32	4750	3.69
Fungi_RefSeq_release	128882	119899	93.02	112	0.09	25	0.02	873	0.68	7973	6.19
Coral	128882	123376	95.73	17	0.01	8	0.01	723	0.56	4758	3.69
Bird	128882	121872	94.56	88	0.07	14	0.01	1005	0.78	5903	4.58
Plant	128882	121961	94.64	27	0.02	4	0.00	660	0.51	6230	4.83

%Hit_no_genomes: 90.05
