#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	10080262	9295510	92.21	16736	0.17	5923	0.06	64862	0.64	697231	6.92
Ecoli	10080262	10080258	100.00	0	0.00	0	0.00	0	0.00	4	0.00
PhiX	10080262	10080262	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	10080262	10080257	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	10080262	9981299	99.01	18	0.00	1	0.00	2625	0.03	96319	0.96
Bacteria_24k	10080262	9705154	96.28	1486	0.01	1041	0.01	36301	0.36	336280	3.34
Protists_1k	10080262	9117696	90.45	51850	0.51	102686	1.02	23266	0.23	784764	7.79
Viruses	10080262	9663549	95.87	720	0.01	181	0.00	36544	0.36	379268	3.76
Fungi_RefSeq_release	10080262	9355401	92.80	9592	0.10	2222	0.02	68272	0.68	644775	6.40
Coral	10080262	9635256	95.59	1693	0.02	371	0.00	60421	0.60	382521	3.79
Bird	10080262	9518764	94.44	7271	0.07	1269	0.01	75692	0.75	477266	4.73
Plant	10080262	9526015	94.49	2574	0.03	642	0.01	54467	0.54	496564	4.93

%Hit_no_genomes: 89.66
