#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4908105	4491671	91.52	8511	0.17	3091	0.06	33242	0.68	371590	7.57
Ecoli	4908105	4908104	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	4908105	4908105	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4908105	4908095	100.00	0	0.00	0	0.00	0	0.00	10	0.00
Vectors	4908105	4854570	98.91	10	0.00	2	0.00	1466	0.03	52057	1.06
Bacteria_24k	4908105	4708429	95.93	597	0.01	378	0.01	19753	0.40	178948	3.65
Protists_1k	4908105	4400294	89.66	26401	0.54	52662	1.07	11997	0.24	416751	8.49
Viruses	4908105	4683973	95.43	341	0.01	104	0.00	20475	0.42	203212	4.14
Fungi_RefSeq_release	4908105	4522715	92.15	5010	0.10	1171	0.02	35788	0.73	343421	7.00
Coral	4908105	4669981	95.16	923	0.02	678	0.01	32133	0.65	204390	4.16
Bird	4908105	4610720	93.94	3695	0.08	590	0.01	40473	0.82	252627	5.15
Plant	4908105	4612732	93.98	1347	0.03	324	0.01	28083	0.57	265619	5.41

%Hit_no_genomes: 88.81
