#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	18837609	17336459	92.03	31022	0.16	11226	0.06	123876	0.66	1335026	7.09
Ecoli	18837609	18837606	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	18837609	18837609	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	18837609	18837586	100.00	0	0.00	0	0.00	9	0.00	14	0.00
Vectors	18837609	18654275	99.03	32	0.00	10	0.00	5403	0.03	177889	0.94
Bacteria_24k	18837609	18121694	96.20	2070	0.01	1147	0.01	71883	0.38	640815	3.40
Protists_1k	18837609	16998463	90.24	97690	0.52	196705	1.04	44539	0.24	1500212	7.96
Viruses	18837609	18044829	95.79	1230	0.01	403	0.00	69898	0.37	721249	3.83
Fungi_RefSeq_release	18837609	17448399	92.63	18023	0.10	4043	0.02	130681	0.69	1236463	6.56
Coral	18837609	17984707	95.46	3445	0.02	1139	0.01	116460	0.62	731858	3.89
Bird	18837609	17762158	94.30	13995	0.07	2305	0.01	143385	0.76	915766	4.86
Plant	18837609	17773397	94.35	5144	0.03	1151	0.01	103925	0.55	953992	5.06

%Hit_no_genomes: 89.44
