#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	13590317	12515575	92.09	22882	0.17	8179	0.06	86777	0.64	956904	7.04
Ecoli	13590317	13590306	100.00	0	0.00	0	0.00	1	0.00	10	0.00
PhiX	13590317	13590317	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	13590317	13590293	100.00	0	0.00	0	0.00	1	0.00	23	0.00
Vectors	13590317	13459586	99.04	23	0.00	3	0.00	3713	0.03	126992	0.93
Bacteria_24k	13590317	13069944	96.17	2288	0.02	1803	0.01	50736	0.37	465546	3.43
Protists_1k	13590317	12275874	90.32	70133	0.52	136964	1.01	32762	0.24	1074584	7.91
Viruses	13590317	13014842	95.76	1110	0.01	266	0.00	52614	0.39	521485	3.84
Fungi_RefSeq_release	13590317	12598875	92.71	13390	0.10	2771	0.02	94234	0.69	881047	6.48
Coral	13590317	12978917	95.49	2398	0.02	1216	0.01	82452	0.61	525334	3.87
Bird	13590317	12824424	94.37	10527	0.08	1576	0.01	107601	0.79	646189	4.75
Plant	13590317	12836512	94.44	3518	0.03	836	0.01	73120	0.54	676331	4.98

%Hit_no_genomes: 89.51
