#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	15189743	13872099	91.33	26379	0.17	9274	0.06	105149	0.69	1176842	7.75
Ecoli	15189743	15189724	100.00	0	0.00	0	0.00	0	0.00	19	0.00
PhiX	15189743	15189743	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	15189743	15189700	100.00	0	0.00	0	0.00	9	0.00	34	0.00
Vectors	15189743	15027980	98.94	24	0.00	9	0.00	4585	0.03	157145	1.03
Bacteria_24k	15189743	14553803	95.81	2560	0.02	1807	0.01	63229	0.42	568344	3.74
Protists_1k	15189743	13583795	89.43	82548	0.54	166776	1.10	37534	0.25	1319090	8.68
Viruses	15189743	14485123	95.36	1195	0.01	300	0.00	60729	0.40	642396	4.23
Fungi_RefSeq_release	15189743	13966874	91.95	15113	0.10	3150	0.02	112715	0.74	1091891	7.19
Coral	15189743	14439845	95.07	2852	0.02	560	0.00	102308	0.67	644178	4.24
Bird	15189743	14246672	93.79	11520	0.08	1693	0.01	126045	0.83	803813	5.29
Plant	15189743	14246959	93.79	4382	0.03	1032	0.01	91324	0.60	846046	5.57

%Hit_no_genomes: 88.59
