#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	14134318	12938713	91.55	24597	0.17	8721	0.06	94932	0.67	1067355	7.55
Ecoli	14134318	14134311	100.00	0	0.00	0	0.00	2	0.00	5	0.00
PhiX	14134318	14134318	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	14134318	14134287	100.00	0	0.00	0	0.00	4	0.00	27	0.00
Vectors	14134318	13982824	98.93	27	0.00	5	0.00	4213	0.03	147249	1.04
Bacteria_24k	14134318	13559917	95.94	1957	0.01	1362	0.01	56703	0.40	514379	3.64
Protists_1k	14134318	12677597	89.70	75345	0.53	150053	1.06	35042	0.25	1196281	8.46
Viruses	14134318	13490434	95.44	1150	0.01	298	0.00	57839	0.41	584597	4.14
Fungi_RefSeq_release	14134318	13030309	92.19	14268	0.10	3005	0.02	102864	0.73	983872	6.96
Coral	14134318	13457045	95.21	2600	0.02	1476	0.01	91664	0.65	581533	4.11
Bird	14134318	13282922	93.97	10733	0.08	1628	0.01	117242	0.83	721793	5.11
Plant	14134318	13286937	94.00	3873	0.03	939	0.01	81848	0.58	760721	5.38

%Hit_no_genomes: 88.86
