#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	17888640	16508715	92.29	29393	0.16	10574	0.06	115624	0.65	1224334	6.84
Ecoli	17888640	17888631	100.00	0	0.00	0	0.00	2	0.00	7	0.00
PhiX	17888640	17888640	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	17888640	17888622	100.00	0	0.00	0	0.00	0	0.00	18	0.00
Vectors	17888640	17731924	99.12	32	0.00	5	0.00	4614	0.03	152065	0.85
Bacteria_24k	17888640	17236394	96.35	1967	0.01	1330	0.01	65296	0.37	583653	3.26
Protists_1k	17888640	16187216	90.49	92228	0.52	186510	1.04	41213	0.23	1381473	7.72
Viruses	17888640	17167056	95.96	1264	0.01	359	0.00	65309	0.37	654652	3.66
Fungi_RefSeq_release	17888640	16613200	92.88	16852	0.09	3715	0.02	122100	0.68	1132773	6.33
Coral	17888640	17117348	95.69	2943	0.02	696	0.00	106921	0.60	660732	3.69
Bird	17888640	16913647	94.55	12868	0.07	2056	0.01	135795	0.76	824274	4.61
Plant	17888640	16920452	94.58	4642	0.03	1073	0.01	96846	0.54	865627	4.84

%Hit_no_genomes: 89.72
