#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	10069261	9187249	91.24	16866	0.17	5920	0.06	70892	0.70	788334	7.83
Ecoli	10069261	10069254	100.00	0	0.00	0	0.00	3	0.00	4	0.00
PhiX	10069261	10069261	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	10069261	10069248	100.00	0	0.00	0	0.00	1	0.00	12	0.00
Vectors	10069261	9951396	98.83	19	0.00	2	0.00	3064	0.03	114780	1.14
Bacteria_24k	10069261	9644933	95.79	1658	0.02	1154	0.01	41699	0.41	379817	3.77
Protists_1k	10069261	8992733	89.31	55285	0.55	111820	1.11	24996	0.25	884427	8.78
Viruses	10069261	9599030	95.33	637	0.01	194	0.00	39633	0.39	429767	4.27
Fungi_RefSeq_release	10069261	9250606	91.87	9990	0.10	2161	0.02	74875	0.74	731629	7.27
Coral	10069261	9564803	94.99	1835	0.02	370	0.00	68084	0.68	434169	4.31
Bird	10069261	9433778	93.69	7422	0.07	1184	0.01	83178	0.83	543699	5.40
Plant	10069261	9438283	93.73	2757	0.03	672	0.01	61325	0.61	566224	5.62

%Hit_no_genomes: 88.49
