#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	7795602	7166347	91.93	13146	0.17	4799	0.06	51655	0.66	559655	7.18
Ecoli	7795602	7795601	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	7795602	7795602	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	7795602	7795570	100.00	0	0.00	0	0.00	2	0.00	30	0.00
Vectors	7795602	7714565	98.96	14	0.00	3	0.00	2356	0.03	78664	1.01
Bacteria_24k	7795602	7492681	96.12	1406	0.02	1018	0.01	29995	0.38	270502	3.47
Protists_1k	7795602	7025765	90.12	41067	0.53	80216	1.03	19298	0.25	629256	8.07
Viruses	7795602	7461411	95.71	512	0.01	131	0.00	30229	0.39	303319	3.89
Fungi_RefSeq_release	7795602	7211518	92.50	7730	0.10	1664	0.02	55071	0.71	519619	6.67
Coral	7795602	7432924	95.34	1415	0.02	589	0.01	48949	0.63	311725	4.00
Bird	7795602	7342156	94.19	5814	0.07	959	0.01	60008	0.77	386665	4.96
Plant	7795602	7347870	94.25	1987	0.03	488	0.01	43445	0.56	401812	5.15

%Hit_no_genomes: 89.30
