#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	11882308	10943433	92.10	19200	0.16	7032	0.06	75998	0.64	836645	7.04
Ecoli	11882308	11882297	100.00	0	0.00	0	0.00	2	0.00	9	0.00
PhiX	11882308	11882308	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	11882308	11882297	100.00	0	0.00	0	0.00	0	0.00	11	0.00
Vectors	11882308	11764205	99.00	29	0.00	2	0.00	3245	0.03	114827	0.97
Bacteria_24k	11882308	11427950	96.18	1775	0.01	1357	0.01	43856	0.37	407370	3.43
Protists_1k	11882308	10733143	90.33	60695	0.51	121048	1.02	27582	0.23	939840	7.91
Viruses	11882308	11378173	95.76	914	0.01	242	0.00	45036	0.38	457943	3.85
Fungi_RefSeq_release	11882308	11015359	92.71	11285	0.09	2469	0.02	81187	0.68	772008	6.50
Coral	11882308	11348352	95.51	2116	0.02	1100	0.01	71781	0.60	458959	3.86
Bird	11882308	11212247	94.37	8782	0.07	1325	0.01	92610	0.78	567344	4.77
Plant	11882308	11219525	94.42	3080	0.03	764	0.01	64381	0.54	594558	5.00

%Hit_no_genomes: 89.54
