#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	14577315	13443564	92.22	24234	0.17	8901	0.06	93229	0.64	1007387	6.91
Ecoli	14577315	14577307	100.00	0	0.00	0	0.00	0	0.00	8	0.00
PhiX	14577315	14577315	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	14577315	14577290	100.00	0	0.00	0	0.00	5	0.00	20	0.00
Vectors	14577315	14441008	99.06	25	0.00	3	0.00	3912	0.03	132367	0.91
Bacteria_24k	14577315	14034859	96.28	1843	0.01	1111	0.01	54397	0.37	485105	3.33
Protists_1k	14577315	13190803	90.49	74563	0.51	146666	1.01	34082	0.23	1131201	7.76
Viruses	14577315	13976371	95.88	1111	0.01	301	0.00	53914	0.37	545618	3.74
Fungi_RefSeq_release	14577315	13532276	92.83	14080	0.10	2981	0.02	98341	0.67	929637	6.38
Coral	14577315	13934289	95.59	2585	0.02	1105	0.01	87661	0.60	551675	3.78
Bird	14577315	13769129	94.46	10797	0.07	1635	0.01	110805	0.76	684949	4.70
Plant	14577315	13776996	94.50	3834	0.03	913	0.01	77606	0.53	717966	4.93

%Hit_no_genomes: 89.68
