pos	5pC>T
1	0.0233651517310158
2	0.0264069264069264
3	0.0150717268930452
4	0.016991297140489
5	0.013604018417748
6	0.0161112337232399
7	0.0243377126857635
8	0.0141137401411374
9	0.018374276013581
10	0.016054541455905
11	0.0147174254317111
12	0.0170465807730426
13	0.0168302945301543
14	0.0141190914671578
15	0.0162259615384615
16	0.013469387755102
17	0.0137385512073272
18	0.0105598724845587
19	0.0145742244430564
20	0.0157014681892333
21	0.0120457739409757
22	0.0119834710743802
23	0.0118527760449158
24	0.0132040437383949
25	0.0141784820683903
