# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	171	104
+	134	288
+	193	61
+	232	19
+	80	570
+	110	430
+	158	181
+	74	513
+	89	570
+	190	68
+	108	450
+	84	567
+	133	292
+	88	545
+	123	369
+	79	580
+	72	545
+	132	281
+	100	473
+	75	509
+	86	541
+	149	192
+	129	321
+	59	252
+	64	346
+	97	527
+	170	102
+	146	219
+	67	444
+	117	377
+	98	481
+	179	91
+	224	15
+	85	536
+	147	206
+	111	452
+	95	519
+	153	159
+	143	241
+	194	62
+	130	325
+	70	504
+	90	548
+	122	337
+	93	536
+	58	196
+	183	71
+	104	463
+	182	77
+	68	421
+	83	550
+	109	441
+	102	495
+	148	186
+	107	449
+	125	379
+	159	165
+	141	219
+	71	480
+	94	553
+	121	351
+	78	539
+	56	160
+	82	550
+	103	481
+	76	509
+	77	534
+	92	543
+	154	166
+	120	374
+	99	511
+	53	129
+	203	38
+	135	283
+	160	171
+	174	91
+	208	42
+	142	232
+	186	72
+	91	491
+	60	234
+	112	407
+	66	368
+	105	451
+	114	426
+	73	555
+	131	321
+	96	565
+	225	23
+	30	18
+	145	207
+	178	87
+	173	129
+	161	135
+	139	231
+	168	130
+	119	389
+	197	53
+	51	117
+	39	46
+	151	178
+	199	54
+	33	34
+	202	50
+	210	27
+	44	84
+	106	460
+	127	311
+	201	47
+	116	415
+	101	518
+	157	152
+	69	398
+	42	70
+	38	50
+	138	263
+	63	337
+	215	29
+	87	556
+	65	351
+	113	427
+	140	255
+	156	158
+	57	193
+	43	78
+	155	178
+	36	54
+	253	7
+	128	308
+	54	158
+	61	247
+	81	560
+	184	92
+	46	110
+	221	25
+	115	384
+	52	133
+	144	249
+	136	270
+	118	370
+	198	60
+	238	13
+	163	154
+	165	145
+	229	12
+	169	135
+	162	158
+	176	104
+	150	198
+	48	106
+	195	57
+	177	94
+	137	250
+	126	312
+	50	131
+	167	116
+	189	77
+	187	75
+	227	19
+	55	139
+	124	318
+	239	10
+	32	17
+	185	66
+	152	178
+	47	103
+	180	81
+	62	282
+	45	93
+	200	53
+	28	9
+	209	36
+	192	59
+	223	26
+	234	19
+	172	94
+	49	108
+	191	68
+	207	35
+	214	27
+	164	140
+	40	69
+	188	65
+	206	49
+	248	10
+	213	29
+	35	28
+	211	38
+	166	111
+	257	6
+	251	13
+	217	22
+	37	40
+	218	21
+	236	14
+	41	68
+	245	8
+	222	21
+	181	74
+	219	33
+	233	13
+	249	11
+	240	12
+	228	6
+	175	71
+	29	6
+	235	7
+	31	26
+	252	5
+	231	17
+	212	35
+	204	34
+	205	40
+	244	9
+	242	11
+	34	31
+	247	9
+	241	9
+	216	16
+	196	61
+	237	13
+	226	23
+	243	12
+	220	21
+	246	14
+	255	9
+	254	9
+	27	3
+	230	12
+	250	8
+	256	2
+	259	5
+	258	6
+	26	6
+	25	2
-	106	464
-	70	490
-	83	547
-	74	523
-	140	244
-	89	540
-	81	567
-	141	227
-	120	364
-	160	173
-	137	237
-	145	225
-	63	326
-	94	523
-	107	458
-	109	471
-	241	16
-	100	487
-	153	224
-	65	366
-	111	452
-	51	121
-	161	150
-	132	302
-	114	440
-	150	188
-	147	207
-	113	417
-	187	70
-	127	311
-	86	549
-	142	261
-	59	217
-	118	382
-	60	271
-	75	554
-	108	440
-	129	340
-	130	316
-	134	293
-	82	583
-	76	501
-	104	482
-	62	269
-	91	547
-	79	570
-	72	485
-	116	428
-	143	226
-	71	482
-	42	82
-	68	424
-	176	104
-	78	538
-	123	330
-	131	291
-	95	492
-	110	470
-	138	268
-	102	473
-	96	493
-	158	161
-	90	559
-	124	349
-	73	526
-	84	539
-	165	137
-	126	367
-	88	548
-	58	189
-	171	93
-	93	501
-	99	525
-	186	85
-	168	113
-	80	530
-	152	182
-	49	109
-	85	544
-	41	71
-	101	510
-	184	89
-	117	371
-	103	495
-	247	11
-	66	400
-	189	73
-	183	83
-	133	277
-	105	471
-	128	301
-	135	284
-	139	245
-	155	172
-	144	211
-	164	147
-	47	88
-	56	157
-	192	60
-	64	349
-	98	478
-	77	547
-	61	258
-	151	161
-	242	10
-	112	393
-	45	102
-	125	370
-	159	159
-	67	412
-	87	543
-	115	378
-	122	360
-	37	50
-	162	118
-	154	176
-	30	17
-	191	74
-	190	63
-	202	41
-	193	51
-	97	533
-	54	141
-	92	537
-	226	20
-	166	125
-	119	402
-	55	158
-	236	12
-	199	53
-	223	32
-	148	234
-	170	114
-	121	373
-	218	24
-	233	20
-	179	89
-	157	154
-	172	113
-	69	477
-	188	62
-	149	199
-	146	219
-	40	82
-	195	45
-	181	88
-	53	141
-	50	101
-	46	88
-	169	117
-	182	84
-	163	151
-	248	8
-	36	43
-	204	31
-	57	177
-	212	39
-	185	79
-	177	90
-	175	94
-	136	265
-	180	76
-	196	45
-	167	134
-	32	17
-	239	16
-	174	98
-	39	59
-	198	57
-	197	59
-	210	33
-	156	154
-	52	122
-	201	46
-	178	80
-	44	66
-	231	25
-	214	30
-	207	38
-	249	9
-	25	3
-	43	63
-	48	127
-	228	19
-	194	58
-	211	26
-	35	34
-	237	15
-	208	24
-	213	36
-	209	42
-	38	42
-	200	44
-	217	21
-	28	7
-	244	10
-	234	18
-	203	39
-	206	32
-	173	97
-	224	22
-	256	9
-	238	18
-	29	13
-	232	12
-	246	13
-	216	30
-	230	15
-	221	22
-	222	29
-	34	25
-	225	17
-	220	17
-	240	12
-	205	37
-	255	5
-	245	19
-	219	16
-	257	5
-	215	23
-	252	8
-	33	20
-	254	9
-	259	4
-	250	9
-	229	11
-	251	6
-	31	9
-	227	22
-	27	8
-	235	12
-	253	8
-	243	8
-	258	2
-	26	1
