pos	5pC>T
1	0.0296848525923416
2	0.0316272573081912
3	0.0192966335310333
4	0.0161518843865118
5	0.0131956397016638
6	0.0171222279525529
7	0.0195102916788606
8	0.0166204986149584
9	0.0178441369264385
10	0.0162879549567665
11	0.0143048725972284
12	0.0147574912264915
13	0.0153888684113527
14	0.0149854828135244
15	0.0156655543196144
16	0.01552210724365
17	0.0147704964008601
18	0.0145691555640755
19	0.0141690907384817
20	0.0127514876735619
21	0.0126487398107374
22	0.0148267069600529
23	0.0149901008767795
24	0.0151786556047893
25	0.0145772594752187
