pos	3pG>A
1	0.0307446241336414
2	0.0286434463794684
3	0.0157367668097282
4	0.0167992926613616
5	0.0164044943820225
6	0.0156615240766713
7	0.0160293107396382
8	0.0140690261595955
9	0.0178649237472767
10	0.0169491525423729
11	0.0150943396226415
12	0.014808362369338
13	0.0159054760281754
14	0.0141746684956561
15	0.0162972620599739
16	0.0130944176430048
17	0.0163247297595411
18	0.0124768946395564
19	0.0141617176793056
20	0.012263099219621
21	0.0141350684316805
22	0.0153777579674616
23	0.0134801168276792
24	0.0140617796219456
25	0.0118594763929291
