pos	3pG>A
1	0.0290824001337122
2	0.0295497185741088
3	0.0196787148594378
4	0.0150814619110524
5	0.0139767054908486
6	0.0178381571175428
7	0.019515555045345
8	0.0140417883621658
9	0.0161961041803458
10	0.0134668508287293
11	0.0177354817778739
12	0.0140431090790333
13	0.0131535679052943
14	0.0153966305924356
15	0.015
16	0.0146059782608696
17	0.0157205240174672
18	0.0148156158754191
19	0.0124589421225507
20	0.0139306809316839
21	0.0131958305611
22	0.0127712477396022
23	0.0168301382077575
24	0.0135346756152125
25	0.0140639063906391
