Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
Abu-APnd_001-Ex1-4E-lcwgs-1-T	5.58335	0.893656	7911853.0	0.390991	95.61252036870394	65.97027993287448
Abu-APnd_002-Ex1-4F-lcwgs-1-T	14.813399999999998	0.914319	144881970.0	0.390868	97.52861595186506	71.10315794206834
Abu-APnd_003-Ex1-4G-lcwgs-1-T	22.2101	0.888134	1639718998.0	0.381524	96.39407218260968	34.524624101504315
Abu-APnd_004-Ex1-4H-lcwgs-1-T	10.7693	0.907487	12210897.0	0.391885	96.60974552246273	67.54660974552247
Abu-APnd_005-Ex1-5A-lcwgs-1-T	16.3633	0.916613	110917922.0	0.411271	96.70326151919629	72.94634217491533
Abu-APnd_006-Ex1-5B-lcwgs-1-T	15.1947	0.924335	97660553.0	0.402715	96.8143684730591	80.28345571852053
Abu-APnd_007-Ex1-5C-lcwgs-1-T	0.966733	0.867126	738714.0	0.413385	93.23786793953859	53.48713869000265
Abu-APnd_008-Ex1-5D-lcwgs-1-T	1.07137	0.878668	2723811.0	0.410397	92.17128324970788	63.11430338854904
Abu-APnd_009-Ex1-5E-lcwgs-1-T	16.1939	0.893812	373162919.0	0.390085	94.98372238322244	51.17410790449921
Abu-APnd_010-Ex1-5F-lcwgs-1-T	18.8704	0.878422	29989987.0	0.49196	95.0217168249462	29.79023784359257
Abu-APnd_011-Ex1-5G-lcwgs-1-T	13.354099999999999	0.923836	63972809.0	0.395184	96.00904205954144	80.08244915296152
Abu-APnd_012-Ex1-5H-lcwgs-1-T	10.016300000000001	0.912133	5777611.0	0.396038	96.61099558097219	76.42156225630362
Abu-APnd_013-Ex1-6A-lcwgs-1-T	13.607	0.917497	174502327.0	0.38625	97.39715446699428	75.88186896219761
Abu-APnd_014-Ex1-6B-lcwgs-1-T	15.8905	0.922529	943681279.0	0.394545	97.74860277731604	76.72234717781188
Abu-APnd_015-Ex1-6C-lcwgs-1-T	13.5273	0.915995	55777467.0	0.387665	97.43283197434263	74.96796409114663
Abu-APnd_016-Ex1-6D-lcwgs-1-T	8.7046	0.916682	50406595.0	0.402918	96.25880360326882	80.88648845660462
Abu-APnd_017-Ex1-6E-lcwgs-1-T	20.0491	0.910353	4451399424.0	0.37214	96.70526208175588	61.67199266097986
Abu-APnd_018-Ex1-6F-lcwgs-1-T	14.385100000000001	0.912267	410376879.0	0.36521	96.69953907936174	65.8497924786642
Abu-APnd_019-Ex1-6G-lcwgs-1-T	13.1949	0.92388	249536285.0	0.385362	96.39681366196187	81.57635076227055
Abu-APnd_020-Ex1-6H-lcwgs-1-T	5.38123	0.909655	17118835.0	0.401094	96.10808589335251	79.63372033288812
Abu-APnd_021-Ex1-8E-lcwgs-1-T	14.0294	0.921753	222633095.0	0.396978	97.97902595094206	76.7643085673658
Abu-APnd_022-Ex1-8F-lcwgs-1-T	14.474699999999999	0.922763	757863193.0	0.380296	97.78894839300058	76.9242770043279
Abu-APnd_023-Ex1-8G-lcwgs-1-T	11.5811	0.924907	76829874.0	0.386372	93.04813961330936	82.71671725119904
