Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter	Snippy_mqc-generalstats-snippy-VariantTotal
Adu-AGui_001-Ex1-1A-lcwgs-1-1.clmp.r1r2_fastp	0.11839000000000001	0.976793	18408817.0	0.450046	97.36286919831224	3.2501984375652757	
Adu-AGui_002-Ex1-2A-lcwgs-1-1.clmp.r1r2_fastp	0.204329	0.976881	48241656.0	0.443314	97.4732881388223	3.0938923904932762	
Adu-AGui_003-Ex1-3A-lcwgs-1-1.clmp.r1r2_fastp	0.290174	0.976176	79667621.0	0.442578	96.88861469091795	2.7361403081172755	
Adu-AGui_004-Ex1-4A-lcwgs-1-1.clmp.r1r2_fastp	0.10892	0.979772	119318165.0	0.405107	98.0852347588381	3.4744882671887636	
Adu-AGui_005-Ex1-5A-lcwgs-1-1.clmp.r1r2_fastp	0.352659	0.975637	96889787.0	0.473835	97.13347962899871	2.7260088158304043	
Adu-AGui_006-Ex1-6A-lcwgs-1-1.clmp.r1r2_fastp	0.07261190000000001	0.979194	56570751.0	0.414175	97.63851096754894	3.616443557248132	
Adu-AGui_007-Ex1-7A-lcwgs-1-1.clmp.r1r2_fastp	0.465969	0.978065	537329146.0	0.396674	97.60601730168533	2.760215800560112	
Adu-AGui_008-Ex1-8A-lcwgs-1-1.clmp.r1r2_fastp	0.6543450000000001	0.975919	200392611.0	0.44797	96.89425056603463	2.652511182134859	
Adu-AGui_009-Ex1-9A-lcwgs-1-1.clmp.r1r2_fastp	0.18953799999999998	0.979224	91523173.0	0.413468	98.02348886502742	3.347284227921267	
Adu-AGui_010-Ex1-10A-lcwgs-1-1.clmp.r1r2_fastp	0.191362	0.977384	89965364.0	0.417069	97.4682249225739	2.83252727764906	
Adu-AGui_011-Ex1-11A-lcwgs-1-1.clmp.r1r2_fastp	0.20691400000000001	0.978571	307073521.0	0.414495	97.86990181121588	3.2011928416130555	
Adu-AGui_012-Ex1-12A-lcwgs-1-1.clmp.r1r2_fastp	0.134429	0.978061	12311806.0	0.435114	97.69911025040288	3.4154467030511504	
Adu-AGui_013-Ex1-1B-lcwgs-1-1.clmp.r1r2_fastp	0.177062	0.977722	188949344.0	0.437402	97.37766958829702	3.3878117091537563	
Adu-AGui_014-Ex1-2B-lcwgs-1-1.clmp.r1r2_fastp	0.268016	0.976856	374102233.0	0.429663	97.25434724536655	3.083917418238714	
Adu-AGui_015-Ex1-3B-lcwgs-1-1.clmp.r1r2_fastp	0.630811	0.977481	157614180.0	0.436765	97.3442727314066	2.787077998427949	
Adu-AGui_016-Ex1-4B-lcwgs-1-1.clmp.r1r2_fastp	0.16131500000000001	0.977256	56786143.0	0.457013	97.49237886404963	3.042103433522302	
Adu-AGui_017-Ex1-5B-lcwgs-1-1.clmp.r1r2_fastp	0.388932	0.976583	188470306.0	0.456257	97.16901186286722	2.8333813794866494	
Adu-AGui_018-Ex1-6B-lcwgs-1-1.clmp.r1r2_fastp	0.170355	0.977008	180292854.0	0.443567	97.09442312352996	3.455380995404525	
Adu-AGui_019-Ex1-7B-lcwgs-1-1.clmp.r1r2_fastp	0.21184699999999998	0.97899	692615847.0	0.410107	97.85296195623125	3.3616893699605153	
Adu-AGui_020-Ex1-8B-lcwgs-1-1.clmp.r1r2_fastp	0.159651	0.977112	72217861.0	0.439053	97.28992546565732	3.1423056540109005	
Adu-AGui_021-Ex1-9B-lcwgs-1-1.clmp.r1r2_fastp	0.420668	0.97718	161389699.0	0.441037	97.41031120986307	3.0234807865216142	
Adu-AGui_022-Ex1-10B-lcwgs-1-1.clmp.r1r2_fastp	0.142538	0.977615	212014584.0	0.435765	97.55903001943263	3.202741601176636	
Adu-AGui_023-Ex1-11B-lcwgs-1-1.clmp.r1r2_fastp	0.143696	0.978822	157582243.0	0.427072	98.01778777665278	3.304692938687634	
Adu-AGui_024-Ex1-12B-lcwgs-1-1.clmp.r1r2_fastp	0.10996999999999998	0.979014	27282303.0	0.420807	97.81152485957978	3.4782608695652173	
Adu-AGui_025-Ex1-5C-lcwgs-1-1.clmp.r1r2_fastp	0.107067	0.979772	212825313.0	0.413683	98.00746261285663	3.5393846193588776	
Adu-AGui_026-Ex1-6C-lcwgs-1-1.clmp.r1r2_fastp	0.33414299999999997	0.977235	602386080.0	0.443393	97.5727675314228	2.771092628771337	
Adu-AGui_027-Ex1-9C-lcwgs-1-1.clmp.r1r2_fastp	0.22698800000000002	0.978984	898936530.0	0.406706	97.83139262509839	3.334018180929111	
Adu-AGui_028-Ex1-10C-lcwgs-1-1.clmp.r1r2_fastp	0.153628	0.977955	111924885.0	0.440012	97.76812810744495	3.095660876864467	
Adu-AGui_029-Ex1-11C-lcwgs-1-1.clmp.r1r2_fastp	0.137961	0.978274	53868335.0	0.433542	97.90952533224949	3.3961621335692276	
Adu-AGui_030-Ex1-12C-lcwgs-1-1.clmp.r1r2_fastp	0.44027399999999994	0.976231	75836363.0	0.461219	97.12883688956877	2.5961922513646654	
Adu-AGui_031-Ex1-1C-lcwgs-1-1.clmp.r1r2_fastp	0.0941836	0.978543	101492302.0	0.419401	97.61649161492485	3.5867876232293336	
Adu-AGui_032-Ex1-2C-lcwgs-1-1.clmp.r1r2_fastp	0.176328	0.978301	807140511.0	0.402215	97.66920941419971	3.1936367441293703	
Adu-AGui_033-Ex1-3C-lcwgs-1-1.clmp.r1r2_fastp	0.212734	0.978584	315921668.0	0.426226	97.78037423284098	3.1750055215994673	
Adu-AGui_034-Ex1-4C-lcwgs-1-1.clmp.r1r2_fastp	0.450754	0.976628	1564074199.0	0.469789	97.45550802232283	2.3312814763920207	
Adu-AGui_035-Ex1-7C-lcwgs-1-1.clmp.r1r2_fastp	0.28587399999999996	0.976061	435564723.0	0.468337	97.23876394079937	3.047599543089583	
Adu-AGui_036-Ex1-8C-lcwgs-1-1.clmp.r1r2_fastp	0.0872985	0.978835	168796312.0	0.425027	97.72820105309282	3.477508522031028	
Adu-AGui_037-Ex1-1D-lcwgs-1-1.clmp.r1r2_fastp	0.227262	0.977346	719381779.0	0.454378	97.4389924671296	3.326479115521101	
Adu-AGui_038-Ex1-2D-lcwgs-1-1.clmp.r1r2_fastp	0.24615499999999998	0.977491	654244254.0	0.457877	97.69966595599165	3.1131772320873776	
Adu-AGui_039-Ex1-3D-lcwgs-1-1.clmp.r1r2_fastp	0.438896	0.976753	654829271.0	0.424707	97.10111375953882	2.7810034269049386	
Adu-AGui_040-Ex1-4D-lcwgs-1-1.clmp.r1r2_fastp	0.19225799999999998	0.975662	26419328.0	0.479287	97.08754012740972	2.385189867101346	
Adu-AGui_041-Ex1-5D-lcwgs-1-1.clmp.r1r2_fastp	0.08358979999999999	0.97731	11150426.0	0.444959	97.35241955915885	2.922653733396069	
Adu-AGui_042-Ex1-6D-lcwgs-1-1.clmp.r1r2_fastp	0.154806	0.979191	486396496.0	0.37684	97.89227606586105	3.256727203069212	
Adu-AGui_043-Ex1-7D-lcwgs-1-1.clmp.r1r2_fastp	0.26522	0.978278	743137873.0	0.382251	97.76417270737745	2.7815000983450173	
Adu-AGui_044-Ex1-8D-lcwgs-1-1.clmp.r1r2_fastp	0.345954	0.977978	327006247.0	0.387687	97.58935960513296	2.3974728930515754	
Adu-AGui_045-Ex1-9D-lcwgs-1-1.clmp.r1r2_fastp	0.470347	0.974759	53160418.0	0.498836	96.93340512327983	1.1714373026382805	
Adu-AGui_046-Ex1-10D-lcwgs-1-1.clmp.r1r2_fastp	0.757349	0.973821	65114983.0	0.525498	96.57867403531463	1.188390459952574	
Adu-AGui_047-Ex1-11D-lcwgs-1-1.clmp.r1r2_fastp	0.13284200000000002	0.976924	3173088.0	0.440835	97.14925197314172	3.210036517846625	
Adu-AGui_048-Ex1-12D-lcwgs-1-1.clmp.r1r2_fastp	0.326733	0.97483	12789142.0	0.505516	96.97974427866384	1.7930981916576154	
Adu-AGui_049-Ex1-1E-lcwgs-1-1.clmp.r1r2_fastp	0.603066	0.977707	379441578.0	0.433552	97.7895688705002	2.6464707651166117	
Adu-AHam_001-Ex1-a-10G-lcwgs-2-1.clmp.r1r2_fastp	0.0710379	0.977561	9429517.0	0.426783	97.52282175459649	2.8628980414005913	
Adu-AHam_002-Ex1-b-10H-lcwgs-2-1.clmp.r1r2_fastp	0.0401502	0.97662	10379405.0	0.46629	97.0261014260008	3.0745119284871234	
Adu-AHam_003-Ex1-a-11A-lcwgs-2-1.clmp.r1r2_fastp	0.0214347	0.976153	2806900.0	0.441369	97.20920472826468	3.224452682380919	
Adu-AHam_004-Ex1-a-11B-lcwgs-2-1.clmp.r1r2_fastp	0.0407295	0.977613	4275416.0	0.425026	97.06865853128936	3.6435488774047857	
Adu-AHam_005-Ex1-b-11C-lcwgs-2-1.clmp.r1r2_fastp	0.026313	0.977617	7535992.0	0.429509	97.35583040667787	3.3847406728762657	
Adu-AHam_006-Ex1-a-11D-lcwgs-2-1.clmp.r1r2_fastp	0.039386899999999996	0.977322	6085110.0	0.420921	97.304806890803	3.445401500416782	
Adu-AHam_007-Ex1-a-11E-lcwgs-2-1.clmp.r1r2_fastp	0.0636284	0.97679	8203732.0	0.431918	96.99897775397946	3.278489023024875	
Adu-AHam_008-Ex1-b-11F-lcwgs-2-1.clmp.r1r2_fastp	0.0364748	0.977446	7031905.0	0.41751	96.93630386755038	3.319225957571402	
Adu-AHam_009-Ex1-a-11G-lcwgs-2-1.clmp.r1r2_fastp	0.0387835	0.976966	5967897.0	0.414509	96.98558322411533	3.6447606565562007	
Adu-AHam_010-Ex1-a-11H-lcwgs-2-1.clmp.r1r2_fastp	0.0332381	0.976904	9352896.0	0.455994	97.18917533479997	3.146158610820393	
Adu-AHam_011-Ex1-a-12A-lcwgs-2-1.clmp.r1r2_fastp	0.0214202	0.978159	3656036.0	0.438392	97.48929950934335	3.3615199916483975	
Adu-AHam_012-Ex1-a-12B-lcwgs-2-1.clmp.r1r2_fastp	0.055503699999999996	0.978577	8333692.0	0.430675	97.70676777597588	3.5472008405472697	
Adu-AHam_013-Ex1-a-12C-lcwgs-2-1.clmp.r1r2_fastp	0.0229736	0.978472	9114413.0	0.426374	97.35729812414459	3.4940826020449243	
Adu-AHam_014-Ex1-a-12D-lcwgs-2-1.clmp.r1r2_fastp	0.026006400000000002	0.978846	7405474.0	0.415039	97.64276797297629	3.68638778057915	
Adu-AHam_015-Ex1-a-12E-lcwgs-2-1.clmp.r1r2_fastp	0.0376306	0.977899	9443766.0	0.41895	97.28283908997315	3.4640773563195184	
Adu-AHam_016-Ex1-a-12F-lcwgs-2-1.clmp.r1r2_fastp	0.032195800000000004	0.978433	8996828.0	0.416932	97.64128864196023	3.459714675295602	
Adu-AHam_017-Ex1-a-12G-lcwgs-2-1.clmp.r1r2_fastp	0.047081	0.978613	8037795.0	0.410877	97.56461907564167	3.5353763976279935	
Adu-AHam_018-Ex1-a-12H-lcwgs-2-1.clmp.r1r2_fastp	0.039475	0.976867	12196752.0	0.455991	96.89706487667415	3.5762910426495265	
Adu-AHam_019-Ex1-a-3C-lcwgs-2-1.clmp.r1r2_fastp	0.029145100000000004	0.97824	5498480.0	0.428321	97.17377694302836	4.102197179739439	
Adu-AHam_020-Ex1-b-1B-lcwgs-1-1.clmp.r1r2_fastp	0.186269	0.976402	17387128.0	0.440423	97.34455802766085	2.6470234515935056	
Adu-AHam_021-Ex1-a-1C-lcwgs-1-1.clmp.r1r2_fastp	0.0473287	0.978213	10112270.0	0.428329	97.25986597170514	3.852072474559444	
Adu-AHam_022-Ex1-a-3F-lcwgs-2-1.clmp.r1r2_fastp	0.0241117	0.9779	8249032.0	0.425946	97.08983551244201	4.06499166516037	
Adu-AHam_024-Ex1-a-3G-lcwgs-2-1.clmp.r1r2_fastp	0.0207801	0.977811	8783733.0	0.420815	96.96470810861955	4.08174850979279	
Adu-AHam_025-Ex1-a-1G-lcwgs-1-1.clmp.r1r2_fastp	0.0411112	0.978456	6312376.0	0.42773	97.29935543528516	3.7857978188147623	
Adu-AHam_026-Ex1-b-1H-lcwgs-1-1.clmp.r1r2_fastp	0.0872259	0.978323	6479364.0	0.406628	97.30821368301658	3.5936592248319363	
Adu-AHam_027-Ex1-b-2A-lcwgs-1-1.clmp.r1r2_fastp	0.265977	0.976421	38638372.0	0.442478	97.21960213961017	2.1779478972062143	
Adu-AHam_028-Ex1-b-2B-lcwgs-1-1.clmp.r1r2_fastp	0.12489499999999999	0.976876	14865351.0	0.454233	97.19361305039055	3.0013133337941524	
Adu-AHam_029-Ex1-a-2C-lcwgs-1-1.clmp.r1r2_fastp	0.0420294	0.978367	9412814.0	0.42644	97.31113956466069	3.8682801031541363	
Adu-AHam_030-Ex1-b-2F-lcwgs-2-1.clmp.r1r2_fastp	0.0221838	0.977886	8686752.0	0.418402	97.25406398530176	3.9261892399249114	
Adu-AHam_032-Ex1-b-2F-lcwgs-1-1.clmp.r1r2_fastp	0.050757899999999995	0.977405	11657748.0	0.427724	97.25810787305703	3.4819183757372594	
Adu-AHam_033-Ex1-b-2G-lcwgs-1-1.clmp.r1r2_fastp	0.0579147	0.978663	11082339.0	0.40062	97.66305942456722	3.412209392637084	
Adu-AHam_034-Ex1-a-2H-lcwgs-1-1.clmp.r1r2_fastp	0.236973	0.976608	34394266.0	0.447869	97.27039417106252	2.268464283537721	
Adu-AHam_035-Ex1-a-3A-lcwgs-1-1.clmp.r1r2_fastp	0.12786799999999998	0.977	15581990.0	0.447082	97.44218191145248	2.6447411545093122	
Adu-AHam_036-Ex1-a-3B-lcwgs-1-1.clmp.r1r2_fastp	0.14165	0.977611	18058386.0	0.451851	97.44463782032047	2.726999939986797	
Adu-AHam_037-Ex1-a-3C-lcwgs-1-1.clmp.r1r2_fastp	0.0580173	0.978472	11002548.0	0.43449	97.21185396086874	3.3766774882380517	
