Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Adu-AGui_001-Ex1-1A-lcwgs-1-1.clmp.r1r2_fastp	186446.0	0.0	0.0	5050.0	0.0
Adu-AGui_002-Ex1-2A-lcwgs-1-1.clmp.r1r2_fastp	491164.0	0.0	0.0	12732.0	0.0
Adu-AGui_003-Ex1-3A-lcwgs-1-1.clmp.r1r2_fastp	763242.0	0.0	0.0	24510.0	0.0
Adu-AGui_004-Ex1-4A-lcwgs-1-1.clmp.r1r2_fastp	1433808.0	0.0	0.0	27990.0	0.0
Adu-AGui_005-Ex1-5A-lcwgs-1-1.clmp.r1r2_fastp	918026.0	0.0	0.0	27092.0	0.0
Adu-AGui_006-Ex1-6A-lcwgs-1-1.clmp.r1r2_fastp	678904.0	0.0	0.0	16420.0	0.0
Adu-AGui_007-Ex1-7A-lcwgs-1-1.clmp.r1r2_fastp	5123986.0	0.0	0.0	125676.0	0.0
Adu-AGui_008-Ex1-8A-lcwgs-1-1.clmp.r1r2_fastp	1888124.0	0.0	0.0	60520.0	0.0
Adu-AGui_009-Ex1-9A-lcwgs-1-1.clmp.r1r2_fastp	1053480.0	0.0	0.0	21242.0	0.0
Adu-AGui_010-Ex1-10A-lcwgs-1-1.clmp.r1r2_fastp	914558.0	0.0	0.0	23756.0	0.0
Adu-AGui_011-Ex1-11A-lcwgs-1-1.clmp.r1r2_fastp	3512954.0	0.0	0.0	76458.0	0.0
Adu-AGui_012-Ex1-12A-lcwgs-1-1.clmp.r1r2_fastp	144284.0	0.0	0.0	3398.0	0.0
Adu-AGui_013-Ex1-1B-lcwgs-1-1.clmp.r1r2_fastp	2019348.0	0.0	0.0	54380.0	0.0
Adu-AGui_014-Ex1-2B-lcwgs-1-1.clmp.r1r2_fastp	3822728.0	0.0	0.0	107922.0	0.0
Adu-AGui_015-Ex1-3B-lcwgs-1-1.clmp.r1r2_fastp	1498508.0	0.0	0.0	40882.0	0.0
Adu-AGui_016-Ex1-4B-lcwgs-1-1.clmp.r1r2_fastp	583332.0	0.0	0.0	15004.0	0.0
Adu-AGui_017-Ex1-5B-lcwgs-1-1.clmp.r1r2_fastp	1786462.0	0.0	0.0	52048.0	0.0
Adu-AGui_018-Ex1-6B-lcwgs-1-1.clmp.r1r2_fastp	2091276.0	0.0	0.0	62582.0	0.0
Adu-AGui_019-Ex1-7B-lcwgs-1-1.clmp.r1r2_fastp	8055248.0	0.0	0.0	176744.0	0.0
Adu-AGui_020-Ex1-8B-lcwgs-1-1.clmp.r1r2_fastp	800412.0	0.0	0.0	22296.0	0.0
Adu-AGui_021-Ex1-9B-lcwgs-1-1.clmp.r1r2_fastp	1655422.0	0.0	0.0	44010.0	0.0
Adu-AGui_022-Ex1-10B-lcwgs-1-1.clmp.r1r2_fastp	2411788.0	0.0	0.0	60344.0	0.0
Adu-AGui_023-Ex1-11B-lcwgs-1-1.clmp.r1r2_fastp	1883896.0	0.0	0.0	38098.0	0.0
Adu-AGui_024-Ex1-12B-lcwgs-1-1.clmp.r1r2_fastp	329126.0	0.0	0.0	7364.0	0.0
Adu-AGui_025-Ex1-5C-lcwgs-1-1.clmp.r1r2_fastp	2579872.0	0.0	0.0	52450.0	0.0
Adu-AGui_026-Ex1-6C-lcwgs-1-1.clmp.r1r2_fastp	5841424.0	0.0	0.0	145312.0	0.0
Adu-AGui_027-Ex1-9C-lcwgs-1-1.clmp.r1r2_fastp	9923406.0	0.0	0.0	219970.0	0.0
Adu-AGui_028-Ex1-10C-lcwgs-1-1.clmp.r1r2_fastp	1211308.0	0.0	0.0	27652.0	0.0
Adu-AGui_029-Ex1-11C-lcwgs-1-1.clmp.r1r2_fastp	655236.0	0.0	0.0	13990.0	0.0
Adu-AGui_030-Ex1-12C-lcwgs-1-1.clmp.r1r2_fastp	714944.0	0.0	0.0	21134.0	0.0
Adu-AGui_031-Ex1-1C-lcwgs-1-1.clmp.r1r2_fastp	1211202.0	0.0	0.0	29574.0	0.0
Adu-AGui_032-Ex1-2C-lcwgs-1-1.clmp.r1r2_fastp	8848846.0	0.0	0.0	211170.0	0.0
Adu-AGui_033-Ex1-3C-lcwgs-1-1.clmp.r1r2_fastp	3417780.0	0.0	0.0	77584.0	0.0
Adu-AGui_034-Ex1-4C-lcwgs-1-1.clmp.r1r2_fastp	13860672.0	0.0	0.0	361892.0	0.0
Adu-AGui_035-Ex1-7C-lcwgs-1-1.clmp.r1r2_fastp	4406184.0	0.0	0.0	125120.0	0.0
Adu-AGui_036-Ex1-8C-lcwgs-1-1.clmp.r1r2_fastp	2105472.0	0.0	0.0	48944.0	0.0
Adu-AGui_037-Ex1-1D-lcwgs-1-1.clmp.r1r2_fastp	7868984.0	0.0	0.0	206822.0	0.0
Adu-AGui_038-Ex1-2D-lcwgs-1-1.clmp.r1r2_fastp	7059772.0	0.0	0.0	166222.0	0.0
Adu-AGui_039-Ex1-3D-lcwgs-1-1.clmp.r1r2_fastp	6291488.0	0.0	0.0	187828.0	0.0
Adu-AGui_040-Ex1-4D-lcwgs-1-1.clmp.r1r2_fastp	233480.0	0.0	0.0	7004.0	0.0
Adu-AGui_041-Ex1-5D-lcwgs-1-1.clmp.r1r2_fastp	107590.0	0.0	0.0	2926.0	0.0
Adu-AGui_042-Ex1-6D-lcwgs-1-1.clmp.r1r2_fastp	5519098.0	0.0	0.0	118832.0	0.0
Adu-AGui_043-Ex1-7D-lcwgs-1-1.clmp.r1r2_fastp	7227062.0	0.0	0.0	165280.0	0.0
Adu-AGui_044-Ex1-8D-lcwgs-1-1.clmp.r1r2_fastp	2964552.0	0.0	0.0	73230.0	0.0
Adu-AGui_045-Ex1-9D-lcwgs-1-1.clmp.r1r2_fastp	399670.0	0.0	0.0	12644.0	0.0
Adu-AGui_046-Ex1-10D-lcwgs-1-1.clmp.r1r2_fastp	492812.0	0.0	0.0	17458.0	0.0
Adu-AGui_047-Ex1-11D-lcwgs-1-1.clmp.r1r2_fastp	32988.0	0.0	0.0	968.0	0.0
Adu-AGui_048-Ex1-12D-lcwgs-1-1.clmp.r1r2_fastp	101788.0	0.0	0.0	3170.0	0.0
Adu-AGui_049-Ex1-1E-lcwgs-1-1.clmp.r1r2_fastp	3596804.0	0.0	0.0	81302.0	0.0
Adu-AHam_001-Ex1-a-10G-lcwgs-2-1.clmp.r1r2_fastp	91020.0	0.0	0.0	2312.0	0.0
Adu-AHam_002-Ex1-b-10H-lcwgs-2-1.clmp.r1r2_fastp	100292.0	0.0	0.0	3074.0	0.0
Adu-AHam_003-Ex1-a-11A-lcwgs-2-1.clmp.r1r2_fastp	27796.0	0.0	0.0	798.0	0.0
Adu-AHam_004-Ex1-a-11B-lcwgs-2-1.clmp.r1r2_fastp	44704.0	0.0	0.0	1350.0	0.0
Adu-AHam_005-Ex1-b-11C-lcwgs-2-1.clmp.r1r2_fastp	76510.0	0.0	0.0	2078.0	0.0
Adu-AHam_006-Ex1-a-11D-lcwgs-2-1.clmp.r1r2_fastp	63036.0	0.0	0.0	1746.0	0.0
Adu-AHam_007-Ex1-a-11E-lcwgs-2-1.clmp.r1r2_fastp	79706.0	0.0	0.0	2466.0	0.0
Adu-AHam_008-Ex1-b-11F-lcwgs-2-1.clmp.r1r2_fastp	72836.0	0.0	0.0	2302.0	0.0
Adu-AHam_009-Ex1-a-11G-lcwgs-2-1.clmp.r1r2_fastp	62160.0	0.0	0.0	1932.0	0.0
Adu-AHam_010-Ex1-a-11H-lcwgs-2-1.clmp.r1r2_fastp	91006.0	0.0	0.0	2632.0	0.0
Adu-AHam_011-Ex1-a-12A-lcwgs-2-1.clmp.r1r2_fastp	37354.0	0.0	0.0	962.0	0.0
Adu-AHam_012-Ex1-a-12B-lcwgs-2-1.clmp.r1r2_fastp	85554.0	0.0	0.0	2008.0	0.0
Adu-AHam_013-Ex1-a-12C-lcwgs-2-1.clmp.r1r2_fastp	96742.0	0.0	0.0	2626.0	0.0
Adu-AHam_014-Ex1-a-12D-lcwgs-2-1.clmp.r1r2_fastp	79780.0	0.0	0.0	1926.0	0.0
Adu-AHam_015-Ex1-a-12E-lcwgs-2-1.clmp.r1r2_fastp	96382.0	0.0	0.0	2692.0	0.0
Adu-AHam_016-Ex1-a-12F-lcwgs-2-1.clmp.r1r2_fastp	95956.0	0.0	0.0	2318.0	0.0
Adu-AHam_017-Ex1-a-12G-lcwgs-2-1.clmp.r1r2_fastp	86212.0	0.0	0.0	2152.0	0.0
Adu-AHam_018-Ex1-a-12H-lcwgs-2-1.clmp.r1r2_fastp	122412.0	0.0	0.0	3920.0	0.0
Adu-AHam_019-Ex1-a-3C-lcwgs-2-1.clmp.r1r2_fastp	65190.0	0.0	0.0	1896.0	0.0
Adu-AHam_020-Ex1-b-1B-lcwgs-1-1.clmp.r1r2_fastp	161884.0	0.0	0.0	4416.0	0.0
Adu-AHam_021-Ex1-a-1C-lcwgs-1-1.clmp.r1r2_fastp	117558.0	0.0	0.0	3312.0	0.0
Adu-AHam_022-Ex1-a-3F-lcwgs-2-1.clmp.r1r2_fastp	96684.0	0.0	0.0	2898.0	0.0
Adu-AHam_024-Ex1-a-3G-lcwgs-2-1.clmp.r1r2_fastp	102482.0	0.0	0.0	3208.0	0.0
Adu-AHam_025-Ex1-a-1G-lcwgs-1-1.clmp.r1r2_fastp	71552.0	0.0	0.0	1986.0	0.0
Adu-AHam_026-Ex1-b-1H-lcwgs-1-1.clmp.r1r2_fastp	70348.0	0.0	0.0	1946.0	0.0
Adu-AHam_027-Ex1-b-2A-lcwgs-1-1.clmp.r1r2_fastp	319520.0	0.0	0.0	9138.0	0.0
Adu-AHam_028-Ex1-b-2B-lcwgs-1-1.clmp.r1r2_fastp	140610.0	0.0	0.0	4060.0	0.0
Adu-AHam_029-Ex1-a-2C-lcwgs-1-1.clmp.r1r2_fastp	107920.0	0.0	0.0	2982.0	0.0
Adu-AHam_030-Ex1-b-2F-lcwgs-2-1.clmp.r1r2_fastp	97398.0	0.0	0.0	2750.0	0.0
Adu-AHam_032-Ex1-b-2F-lcwgs-1-1.clmp.r1r2_fastp	123014.0	0.0	0.0	3468.0	0.0
Adu-AHam_033-Ex1-b-2G-lcwgs-1-1.clmp.r1r2_fastp	113170.0	0.0	0.0	2708.0	0.0
Adu-AHam_034-Ex1-a-2H-lcwgs-1-1.clmp.r1r2_fastp	287292.0	0.0	0.0	8062.0	0.0
Adu-AHam_035-Ex1-a-3A-lcwgs-1-1.clmp.r1r2_fastp	136764.0	0.0	0.0	3590.0	0.0
Adu-AHam_036-Ex1-a-3B-lcwgs-1-1.clmp.r1r2_fastp	162372.0	0.0	0.0	4258.0	0.0
Adu-AHam_037-Ex1-a-3C-lcwgs-1-1.clmp.r1r2_fastp	111990.0	0.0	0.0	3212.0	0.0
Adu-AHam_038-Ex1-b-3D-lcwgs-1-1.clmp.r1r2_fastp	102338.0	0.0	0.0	2776.0	0.0
Adu-AHam_040-Ex1-b-3F-lcwgs-1-1.clmp.r1r2_fastp	148078.0	0.0	0.0	4054.0	0.0
Adu-AHam_041-Ex1-b-3G-lcwgs-1-1.clmp.r1r2_fastp	81280.0	0.0	0.0	2046.0	0.0
Adu-AHam_042-Ex1-a-3H-lcwgs-1-1.clmp.r1r2_fastp	104360.0	0.0	0.0	2548.0	0.0
