#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	567795	556871	98.08	556	0.10	177	0.03	1388	0.24	8803	1.55
Ecoli	567795	567793	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	567795	567795	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	567795	567774	100.00	0	0.00	0	0.00	0	0.00	21	0.00
Vectors	567795	566695	99.81	0	0.00	1	0.00	64	0.01	1035	0.18
Bacteria_24k	567795	560912	98.78	344	0.06	943	0.17	658	0.12	4938	0.87
Protists_1k	567795	546926	96.32	1973	0.35	5328	0.94	694	0.12	12874	2.27
Viruses	567795	562912	99.15	77	0.01	10	0.00	532	0.09	4264	0.75
Fungi_RefSeq_release	567795	556157	97.95	321	0.06	193	0.03	1666	0.29	9458	1.67
Coral	567795	562066	98.99	48	0.01	11	0.00	777	0.14	4893	0.86
Bird	567795	560531	98.72	233	0.04	52	0.01	1234	0.22	5745	1.01
Plant	567795	561920	98.96	38	0.01	7	0.00	737	0.13	5093	0.90

%Hit_no_genomes: 95.71
