#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	10731247	10560981	98.42	7887	0.07	3193	0.03	23641	0.22	135545	1.26
Ecoli	10731247	10731207	100.00	0	0.00	0	0.00	13	0.00	27	0.00
PhiX	10731247	10731247	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	10731247	10731136	100.00	0	0.00	0	0.00	5	0.00	106	0.00
Vectors	10731247	10717722	99.87	8	0.00	2	0.00	862	0.01	12653	0.12
Bacteria_24k	10731247	10637228	99.12	3998	0.04	11795	0.11	9839	0.09	68387	0.64
Protists_1k	10731247	10396249	96.88	33130	0.31	89700	0.84	9084	0.08	203084	1.89
Viruses	10731247	10662267	99.36	1118	0.01	140	0.00	7996	0.07	59726	0.56
Fungi_RefSeq_release	10731247	10549642	98.30	4965	0.05	2975	0.03	26883	0.25	146782	1.37
Coral	10731247	10649427	99.23	603	0.01	181	0.00	12368	0.12	68668	0.64
Bird	10731247	10620989	98.97	3827	0.04	923	0.01	20535	0.19	84973	0.79
Plant	10731247	10643256	99.18	714	0.01	144	0.00	12553	0.12	74580	0.69

%Hit_no_genomes: 96.40
