#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	733025	718287	98.00	1251	0.17	395	0.05	1703	0.23	11389	1.55
Ecoli	733025	733018	100.00	0	0.00	0	0.00	4	0.00	3	0.00
PhiX	733025	733025	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	733025	733024	100.00	0	0.00	0	0.00	1	0.00	0	0.00
Vectors	733025	732018	99.86	1	0.00	0	0.00	51	0.01	955	0.13
Bacteria_24k	733025	723303	98.68	692	0.09	1912	0.26	865	0.12	6253	0.85
Protists_1k	733025	705517	96.25	2499	0.34	7140	0.97	953	0.13	16916	2.31
Viruses	733025	727184	99.21	79	0.01	7	0.00	691	0.09	5064	0.69
Fungi_RefSeq_release	733025	718449	98.01	359	0.05	221	0.03	2125	0.29	11871	1.62
Coral	733025	726428	99.10	41	0.01	14	0.00	980	0.13	5562	0.76
Bird	733025	724217	98.80	244	0.03	57	0.01	1661	0.23	6846	0.93
Plant	733025	725772	99.01	50	0.01	6	0.00	1005	0.14	6192	0.84

%Hit_no_genomes: 95.44
