#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6567873	6437809	98.03	4197	0.06	1310	0.02	16054	0.24	108503	1.65
Ecoli	6567873	6567866	100.00	0	0.00	0	0.00	3	0.00	4	0.00
PhiX	6567873	6567873	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6567873	6567829	100.00	0	0.00	0	0.00	0	0.00	44	0.00
Vectors	6567873	6556201	99.82	3	0.00	0	0.00	348	0.01	11321	0.17
Bacteria_24k	6567873	6488458	98.80	2098	0.03	5525	0.08	7111	0.11	64681	0.98
Protists_1k	6567873	6288863	95.75	23694	0.36	78798	1.20	5114	0.08	171404	2.61
Viruses	6567873	6511310	99.13	501	0.01	104	0.00	6273	0.10	49685	0.76
Fungi_RefSeq_release	6567873	6413170	97.64	3177	0.05	2716	0.04	18780	0.29	130030	1.98
Coral	6567873	6505227	99.06	300	0.00	97	0.00	8065	0.12	54184	0.82
Bird	6567873	6478828	98.65	2260	0.03	672	0.01	13670	0.21	72443	1.10
Plant	6567873	6501040	98.98	424	0.01	93	0.00	8546	0.13	57770	0.88

%Hit_no_genomes: 95.32
