#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	9319245	9106471	97.72	6829	0.07	3587	0.04	24083	0.26	178275	1.91
Ecoli	9319245	9319236	100.00	0	0.00	0	0.00	2	0.00	7	0.00
PhiX	9319245	9319245	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	9319245	9319132	100.00	0	0.00	0	0.00	2	0.00	111	0.00
Vectors	9319245	9288311	99.67	15	0.00	6	0.00	1026	0.01	29887	0.32
Bacteria_24k	9319245	9191896	98.63	3885	0.04	15828	0.17	11818	0.13	95818	1.03
Protists_1k	9319245	8921646	95.73	33034	0.35	101519	1.09	8963	0.10	254083	2.73
Viruses	9319245	9221048	98.95	1014	0.01	105	0.00	8807	0.09	88271	0.95
Fungi_RefSeq_release	9319245	9085763	97.50	5068	0.05	3974	0.04	28074	0.30	196366	2.11
Coral	9319245	9204864	98.77	713	0.01	176	0.00	14860	0.16	98632	1.06
Bird	9319245	9172434	98.43	3218	0.03	880	0.01	22813	0.24	119900	1.29
Plant	9319245	9195053	98.66	757	0.01	146	0.00	13754	0.15	109535	1.18

%Hit_no_genomes: 95.14
