#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2098963	1957026	93.24	80277	3.82	21826	1.04	1481	0.07	38353	1.83
Ecoli	2098963	2098251	99.97	0	0.00	0	0.00	204	0.01	508	0.02
PhiX	2098963	2098963	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2098963	2098930	100.00	0	0.00	0	0.00	3	0.00	30	0.00
Vectors	2098963	2096954	99.90	10	0.00	10	0.00	110	0.01	1879	0.09
Bacteria_24k	2098963	1720059	81.94	71684	3.42	197871	9.43	9939	0.47	99410	4.74
Protists_1k	2098963	1940312	92.44	14019	0.67	5664	0.27	50736	2.42	88232	4.20
Viruses	2098963	2086675	99.42	622	0.03	490	0.02	3127	0.15	8049	0.38
Fungi_RefSeq_release	2098963	2066236	98.45	8436	0.40	690	0.03	8437	0.40	15164	0.72
Coral	2098963	2090181	99.58	20	0.00	1	0.00	840	0.04	7921	0.38
Bird	2098963	2091086	99.63	64	0.00	13	0.00	1151	0.05	6649	0.32
Plant	2098963	2092727	99.70	61	0.00	47	0.00	744	0.04	5384	0.26

%Hit_no_genomes: 74.15
