#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	123956	120596	97.28	629	0.51	162	0.13	282	0.23	2287	1.85
Ecoli	123956	123953	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	123956	123956	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	123956	123955	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	123956	123667	99.76	0	0.00	0	0.00	10	0.01	279	0.23
Bacteria_24k	123956	120898	97.53	380	0.31	870	0.70	194	0.16	1614	1.30
Protists_1k	123956	118807	95.85	446	0.36	1046	0.84	352	0.28	3305	2.67
Viruses	123956	122699	98.99	10	0.01	4	0.00	141	0.11	1102	0.89
Fungi_RefSeq_release	123956	121321	97.87	70	0.06	39	0.03	357	0.29	2169	1.75
Coral	123956	122678	98.97	12	0.01	3	0.00	126	0.10	1137	0.92
Bird	123956	122300	98.66	31	0.03	13	0.01	289	0.23	1323	1.07
Plant	123956	122527	98.85	10	0.01	2	0.00	176	0.14	1241	1.00

%Hit_no_genomes: 93.95
