#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	396663	385902	97.29	1470	0.37	416	0.10	991	0.25	7884	1.99
Ecoli	396663	396653	100.00	0	0.00	0	0.00	2	0.00	8	0.00
PhiX	396663	396663	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	396663	396639	99.99	0	0.00	0	0.00	2	0.00	22	0.01
Vectors	396663	395474	99.70	2	0.00	0	0.00	43	0.01	1144	0.29
Bacteria_24k	396663	387553	97.70	929	0.23	1964	0.50	583	0.15	5634	1.42
Protists_1k	396663	377872	95.27	1602	0.40	4289	1.08	931	0.23	11969	3.02
Viruses	396663	392427	98.93	41	0.01	10	0.00	458	0.12	3727	0.94
Fungi_RefSeq_release	396663	386449	97.43	171	0.04	161	0.04	1230	0.31	8652	2.18
Coral	396663	391911	98.80	17	0.00	6	0.00	578	0.15	4151	1.05
Bird	396663	390349	98.40	151	0.04	34	0.01	910	0.23	5219	1.32
Plant	396663	391635	98.73	36	0.01	7	0.00	582	0.15	4403	1.11

%Hit_no_genomes: 93.81
