pos	3pG>A
1	0.033442088091354
2	0.0356768100734523
3	0.0260617760617761
4	0.0134854771784232
5	0.0168243953732913
6	0.0174863387978142
7	0.0217166494312306
8	0.0107317073170732
9	0.0146596858638743
10	0.0147559591373439
11	0.0112130479102956
12	0.00914634146341463
13	0.0118025751072961
14	0.0151975683890578
15	0.00977517106549365
16	0.019271948608137
17	0.0122199592668024
18	0.00872093023255814
19	0.0127826941986234
20	0.0147991543340381
21	0.0138740661686233
22	0.0181086519114688
23	0.0106044538706257
24	0.0150753768844221
25	0.0171717171717172
