pos	3pG>A
1	0.036741214057508
2	0.0280583613916947
3	0.014218009478673
4	0.0118025751072961
5	0.00861141011840689
6	0.0140086206896552
7	0.020042194092827
8	0.0133333333333333
9	0.0155763239875389
10	0.0229357798165138
11	0.0156903765690377
12	0.0141414141414141
13	0.0127952755905512
14	0.0123329907502569
15	0.0156576200417537
16	0.011482254697286
17	0.0183387270765912
18	0.0195473251028807
19	0.0149253731343284
20	0.015511892450879
21	0.00809716599190283
22	0.00837696335078534
23	0.0112485939257593
24	0.0107642626480086
25	0.016025641025641
