Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Sfa-ABas_001-Ex1-7A-lcwgs-1-T.clmp.fp2_r1_screen	2050020	108613.0	5.29	62.0	0.0	0.0	0.0	17.0	0.0	13153.0	0.64	81941.0	3.9899999999999998	88131.0	4.3100000000000005	28830.0	1.4	52936.0	2.58	29851.0	1.45	38147.0	1.86	31185.0	1.52	1861418	90.8
Sfa-ABas_001-Ex1-7A-lcwgs-1-T.clmp.fp2_r2_screen	2050020	108622.0	5.3	53.0	0.0	0.0	0.0	13.0	0.0	13207.0	0.64	81603.0	3.9899999999999998	88318.0	4.3100000000000005	28538.0	1.39	52944.0	2.59	29942.0	1.46	38068.0	1.86	31232.0	1.52	1861623	90.81
Sfa-ABas_002-Ex1-7D-lcwgs-1-T.clmp.fp2_r1_screen	3560357	119484.0	3.36	46.0	0.0	0.0	0.0	27.0	0.0	30934.0	0.87	95802.0	2.7	147205.0	4.140000000000001	65511.0	1.8399999999999999	103989.0	2.92	65758.0	1.8499999999999999	82022.0	2.31	70536.0	1.97	3361333	94.41
Sfa-ABas_002-Ex1-7D-lcwgs-1-T.clmp.fp2_r2_screen	3560357	119236.0	3.34	47.0	0.0	0.0	0.0	26.0	0.0	30703.0	0.86	95516.0	2.68	147492.0	4.14	65139.0	1.8299999999999998	104096.0	2.92	65668.0	1.8399999999999999	81756.0	2.29	70401.0	1.98	3360977	94.4
Sfa-ABas_003-Ex1-7G-lcwgs-1-T.clmp.fp2_r1_screen	2296127	66729.0	2.91	29.0	0.0	0.0	0.0	15.0	0.0	14022.0	0.61	53131.0	2.31	80797.0	3.5199999999999996	29118.0	1.26	54134.0	2.36	32895.0	1.43	41908.0	1.83	34463.0	1.49	2175350	94.74
Sfa-ABas_003-Ex1-7G-lcwgs-1-T.clmp.fp2_r2_screen	2296127	66518.0	2.9000000000000004	31.0	0.0	0.0	0.0	15.0	0.0	14009.0	0.61	53240.0	2.3200000000000003	80913.0	3.5300000000000002	29160.0	1.27	54271.0	2.36	33076.0	1.44	41651.0	1.81	34477.0	1.5	2175580	94.75
Sfa-ABas_004-Ex1-8B-lcwgs-1-T.clmp.fp2_r1_screen	1220116	29488.0	2.42	4.0	0.0	0.0	0.0	16.0	0.0	7106.0	0.5800000000000001	18587.0	1.52	39755.0	3.25	15574.0	1.27	27828.0	2.29	17683.0	1.45	22305.0	1.83	18346.0	1.5	1172287	96.08
Sfa-ABas_004-Ex1-8B-lcwgs-1-T.clmp.fp2_r2_screen	1220116	29591.0	2.4299999999999997	1.0	0.0	0.0	0.0	14.0	0.0	7133.0	0.5800000000000001	18611.0	1.53	40027.0	3.29	15639.0	1.27	28164.0	2.31	17757.0	1.45	22329.0	1.82	18483.0	1.51	1172287	96.08
Sfa-ABas_005-Ex1-8E-lcwgs-1-T.clmp.fp2_r1_screen	2950106	76434.0	2.6	7.0	0.0	0.0	0.0	22.0	0.0	16808.0	0.5700000000000001	45871.0	1.56	102733.0	3.48	40226.0	1.3599999999999999	72003.0	2.45	43770.0	1.48	56561.0	1.92	46889.0	1.5799999999999998	2828561	95.88
Sfa-ABas_005-Ex1-8E-lcwgs-1-T.clmp.fp2_r2_screen	2950106	76516.0	2.6	8.0	0.0	0.0	0.0	21.0	0.0	16792.0	0.56	45829.0	1.56	102934.0	3.49	40316.0	1.3599999999999999	72142.0	2.46	44027.0	1.49	56522.0	1.92	47062.0	1.5899999999999999	2828561	95.88
Sfa-ABas_006-Ex1-8H-lcwgs-1-T.clmp.fp2_r1_screen	3223617	90216.0	2.79	10.0	0.0	0.0	0.0	37.0	0.0	21953.0	0.68	54665.0	1.6800000000000002	111712.0	3.46	45436.0	1.4	79319.0	2.46	49477.0	1.53	62112.0	1.9400000000000002	52178.0	1.6099999999999999	3082744	95.63
Sfa-ABas_006-Ex1-8H-lcwgs-1-T.clmp.fp2_r2_screen	3223617	90374.0	2.81	13.0	0.0	0.0	0.0	38.0	0.0	21898.0	0.68	54326.0	1.6800000000000002	111883.0	3.4699999999999998	45065.0	1.3900000000000001	79436.0	2.46	49394.0	1.52	62277.0	1.9400000000000002	52054.0	1.6199999999999999	3083067	95.64
Sfa-ABas_007-Ex1-9C-lcwgs-1-T.clmp.fp2_r1_screen	336673	9611.0	2.8499999999999996	8.0	0.0	0.0	0.0	3.0	0.0	2491.0	0.74	9099.0	2.71	12741.0	3.7800000000000002	5162.0	1.5299999999999998	8473.0	2.53	5324.0	1.5799999999999998	6597.0	1.97	5695.0	1.7	318761	94.68
Sfa-ABas_007-Ex1-9C-lcwgs-1-T.clmp.fp2_r2_screen	336673	9669.0	2.87	8.0	0.0	0.0	0.0	11.0	0.0	2468.0	0.73	9101.0	2.71	12835.0	3.82	5188.0	1.5499999999999998	8602.0	2.55	5337.0	1.5899999999999999	6647.0	1.99	5721.0	1.7	318728	94.67
