pos	3pG>A
1	0.0322645694696511
2	0.0302945301542777
3	0.019123698862261
4	0.0112359550561798
5	0.015804982587731
6	0.0189212086981079
7	0.0219298245614035
8	0.0194520547945205
9	0.0174496644295302
10	0.0214244354371743
11	0.0161119915478077
12	0.0129735339906591
13	0.020440251572327
14	0.0140658174097665
15	0.0131968758416375
16	0.0124792013311148
17	0.0166446499339498
18	0.0157694399129962
19	0.0169043845747491
20	0.0131868131868132
21	0.0194627192982456
22	0.0158227848101266
23	0.0136770120988953
24	0.0167766776677668
25	0.0158092175777063
