pos	5pC>T
1	0.0279654654654655
2	0.0323679727427598
3	0.0187441424554827
4	0.0114058355437666
5	0.0153184627788229
6	0.0215429403202329
7	0.0222345747637576
8	0.0199138858988159
9	0.0160653147221491
10	0.0224654377880184
11	0.0161080800207846
12	0.0124586829392321
13	0.021348607133559
14	0.0152528766390153
15	0.0146823278163374
16	0.0138586956521739
17	0.0190174326465927
18	0.016693591814755
19	0.017309205350118
20	0.0112575507962658
21	0.0184147317854283
22	0.0162729658792651
23	0.0136950223860943
24	0.0164113785557987
25	0.0153143471252015
