Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Sne-ATaw_001-Ex1-lcwgs.clmp.fp2_repr.R1	Sne-ATaw_001-Ex1-lcwgs.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4968638.0	0.0	140-150	39.0	96.33661683747343	148.64999321745717	pass	pass	fail	pass	pass	fail	pass	warn	pass	pass	pass
Sne-ATaw_001-Ex1-lcwgs.clmp.fp2_repr.R2	Sne-ATaw_001-Ex1-lcwgs.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4968638.0	0.0	140-150	39.0	96.22899491181155	148.60764096720268	pass	pass	warn	pass	pass	fail	pass	warn	pass	pass	pass
Sne-ATaw_002-Ex1-lcwgs.clmp.fp2_repr.R1	Sne-ATaw_002-Ex1-lcwgs.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5740564.0	0.0	140-150	64.0	78.87941011798696	149.42513070144327	pass	pass	fail	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_002-Ex1-lcwgs.clmp.fp2_repr.R2	Sne-ATaw_002-Ex1-lcwgs.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5740564.0	0.0	140-150	64.0	76.54807819925963	149.371059881921	pass	pass	fail	pass	fail	fail	pass	warn	pass	pass	pass
Sne-ATaw_003-Ex1-lcwgs.clmp.fp2_repr.R1	Sne-ATaw_003-Ex1-lcwgs.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22520888.0	0.0	140-150	61.0	69.51777587787949	149.50689182415897	pass	pass	fail	pass	warn	fail	pass	warn	warn	pass	pass
Sne-ATaw_003-Ex1-lcwgs.clmp.fp2_repr.R2	Sne-ATaw_003-Ex1-lcwgs.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22520888.0	0.0	140-150	62.0	63.38896580147594	149.44835261380456	pass	pass	warn	pass	warn	fail	pass	warn	warn	pass	pass
Sne-ATaw_004-Ex1-lcwgs.clmp.fp2_repr.R1	Sne-ATaw_004-Ex1-lcwgs.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4650938.0	0.0	140-150	41.0	91.52049336456297	148.67824898977366	pass	pass	fail	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_004-Ex1-lcwgs.clmp.fp2_repr.R2	Sne-ATaw_004-Ex1-lcwgs.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4650938.0	0.0	140-150	41.0	91.5643423253183	148.63959420658801	pass	pass	fail	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_005-Ex1-lcwgs.clmp.fp2_repr.R1	Sne-ATaw_005-Ex1-lcwgs.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7098944.0	0.0	140-150	40.0	92.00883855825984	148.88296470573653	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sne-ATaw_005-Ex1-lcwgs.clmp.fp2_repr.R2	Sne-ATaw_005-Ex1-lcwgs.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7098944.0	0.0	140-150	40.0	91.4991554617653	148.83655076022575	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Sne-ATaw_006-Ex1-lcwgs.clmp.fp2_repr.R1	Sne-ATaw_006-Ex1-lcwgs.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4857286.0	0.0	140-150	46.0	87.7650349352108	148.80562416954652	pass	pass	fail	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_006-Ex1-lcwgs.clmp.fp2_repr.R2	Sne-ATaw_006-Ex1-lcwgs.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4857286.0	0.0	140-150	46.0	89.12077811288522	148.75974443341406	pass	pass	warn	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_007-Ex1-lcwgs.clmp.fp2_repr.R1	Sne-ATaw_007-Ex1-lcwgs.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1885553.0	0.0	140-150	59.0	91.61239562297834	149.18894775166754	pass	pass	fail	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_007-Ex1-lcwgs.clmp.fp2_repr.R2	Sne-ATaw_007-Ex1-lcwgs.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1885553.0	0.0	140-150	59.0	90.71300931179638	149.13969376623197	pass	pass	fail	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_008-Ex1-lcwgs.clmp.fp2_repr.R1	Sne-ATaw_008-Ex1-lcwgs.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3936131.0	0.0	140-150	48.0	94.59513058152235	148.7851377405884	pass	pass	fail	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_008-Ex1-lcwgs.clmp.fp2_repr.R2	Sne-ATaw_008-Ex1-lcwgs.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3936131.0	0.0	140-150	48.0	94.9783370933002	148.74523866202622	pass	pass	fail	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_009-Ex1-lcwgs.clmp.fp2_repr.R1	Sne-ATaw_009-Ex1-lcwgs.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6431144.0	0.0	140-150	38.0	93.38478806423767	148.6468239554269	pass	pass	fail	pass	pass	fail	pass	warn	pass	pass	pass
Sne-ATaw_009-Ex1-lcwgs.clmp.fp2_repr.R2	Sne-ATaw_009-Ex1-lcwgs.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6431144.0	0.0	140-150	38.0	93.83415259495825	148.60561480196992	pass	pass	fail	pass	pass	fail	pass	warn	pass	pass	pass
Sne-ATaw_010-Ex1-lcwgs.clmp.fp2_repr.R1	Sne-ATaw_010-Ex1-lcwgs.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5920463.0	0.0	140-150	48.0	94.0232872445733	148.97085227962745	pass	pass	fail	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_010-Ex1-lcwgs.clmp.fp2_repr.R2	Sne-ATaw_010-Ex1-lcwgs.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5920463.0	0.0	140-150	48.0	93.88292489511275	148.92602757588384	pass	pass	fail	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_011-Ex1-lcwgs.clmp.fp2_repr.R1	Sne-ATaw_011-Ex1-lcwgs.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4415490.0	0.0	140-150	36.0	93.87358812506731	148.28185161782724	pass	pass	fail	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_011-Ex1-lcwgs.clmp.fp2_repr.R2	Sne-ATaw_011-Ex1-lcwgs.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4415490.0	0.0	140-150	36.0	94.20744549350563	148.2552199189671	pass	pass	warn	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_012-Ex1-lcwgs.clmp.fp2_repr.R1	Sne-ATaw_012-Ex1-lcwgs.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5490288.0	0.0	140-150	56.0	88.25081836599938	149.05673199657286	pass	pass	fail	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_012-Ex1-lcwgs.clmp.fp2_repr.R2	Sne-ATaw_012-Ex1-lcwgs.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5490288.0	0.0	140-150	56.0	86.02184424007513	149.01447228269265	pass	pass	warn	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_013-Ex1-lcwgs.clmp.fp2_repr.R1	Sne-ATaw_013-Ex1-lcwgs.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2579116.0	0.0	140-150	44.0	95.87883479657533	148.54198725454768	pass	pass	fail	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_013-Ex1-lcwgs.clmp.fp2_repr.R2	Sne-ATaw_013-Ex1-lcwgs.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2579116.0	0.0	140-150	44.0	95.93661254873088	148.50413707642463	pass	pass	fail	pass	warn	fail	pass	warn	pass	pass	pass
Sne-ATaw_014-Ex1-lcwgs.clmp.fp2_repr.R1	Sne-ATaw_014-Ex1-lcwgs.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6176691.0	0.0	140-150	38.0	89.57337479343998	148.79082165515484	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
