#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.97988	0.01725	0.00000	0.00000	0.00000	0.00287
2	0.97566	0.02146	0.00000	0.00000	0.00000	0.00287
3	0.97969	0.01744	0.00000	0.00000	0.00000	0.00287
4	0.98275	0.01418	0.00000	0.00019	0.00000	0.00287
5	0.98544	0.01169	0.00000	0.00000	0.00000	0.00287
6	0.98505	0.01207	0.00000	0.00019	0.00000	0.00268
7	0.98448	0.01246	0.00000	0.00057	0.00000	0.00249
8	0.98429	0.01265	0.00019	0.00077	0.00000	0.00230
9	0.98793	0.00920	0.00019	0.00057	0.00000	0.00230
10	0.98658	0.01054	0.00000	0.00057	0.00000	0.00230
11	0.98869	0.00882	0.00019	0.00019	0.00000	0.00230
12	0.98812	0.00939	0.00000	0.00019	0.00000	0.00230
13	0.98773	0.00977	0.00000	0.00038	0.00000	0.00211
14	0.98908	0.00901	0.00038	0.00019	0.00000	0.00172
15	0.99138	0.00671	0.00000	0.00019	0.00000	0.00172
16	0.98869	0.00939	0.00000	0.00038	0.00000	0.00153
17	0.99042	0.00786	0.00000	0.00019	0.00000	0.00153
18	0.98984	0.00843	0.00000	0.00019	0.00000	0.00153
19	0.99291	0.00537	0.00000	0.00019	0.00000	0.00153
20	0.99118	0.00709	0.00019	0.00019	0.00000	0.00153
21	0.99214	0.00594	0.00019	0.00038	0.00000	0.00153
22	0.99138	0.00671	0.00000	0.00038	0.00000	0.00153
23	0.99368	0.00422	0.00019	0.00057	0.00000	0.00153
24	0.99118	0.00690	0.00000	0.00057	0.00000	0.00134
25	0.99138	0.00690	0.00019	0.00038	0.00000	0.00134
26	0.99387	0.00441	0.00019	0.00038	0.00000	0.00134
27	0.99080	0.00767	0.00019	0.00019	0.00000	0.00134
28	0.99291	0.00556	0.00000	0.00019	0.00000	0.00134
29	0.99195	0.00690	0.00000	0.00000	0.00000	0.00115
30	0.99368	0.00517	0.00000	0.00000	0.00000	0.00115
31	0.99233	0.00671	0.00000	0.00000	0.00000	0.00096
32	0.99406	0.00498	0.00019	0.00000	0.00000	0.00096
33	0.99253	0.00652	0.00000	0.00000	0.00000	0.00096
34	0.99348	0.00537	0.00000	0.00019	0.00000	0.00096
35	0.99175	0.00710	0.00000	0.00019	0.00000	0.00096
36	0.99213	0.00691	0.00038	0.00000	0.00000	0.00096
37	0.99154	0.00750	0.00000	0.00000	0.00000	0.00096
38	0.99133	0.00770	0.00000	0.00000	0.00000	0.00096
39	0.99518	0.00385	0.00000	0.00000	0.00000	0.00096
40	0.99305	0.00599	0.00000	0.00000	0.00000	0.00097
41	0.99401	0.00503	0.00000	0.00000	0.00000	0.00097
42	0.99088	0.00834	0.00000	0.00000	0.00000	0.00078
43	0.99203	0.00719	0.00000	0.00000	0.00000	0.00078
44	0.99337	0.00585	0.00019	0.00000	0.00000	0.00078
45	0.99218	0.00704	0.00020	0.00000	0.00000	0.00078
46	0.99490	0.00451	0.00020	0.00000	0.00000	0.00059
47	0.99214	0.00727	0.00020	0.00000	0.00000	0.00059
48	0.99349	0.00591	0.00000	0.00000	0.00000	0.00059
49	0.99189	0.00732	0.00020	0.00020	0.00000	0.00059
50	0.99385	0.00535	0.00000	0.00020	0.00000	0.00059
51	0.99303	0.00637	0.00040	0.00000	0.00000	0.00060
52	0.99321	0.00619	0.00000	0.00000	0.00000	0.00060
53	0.99378	0.00562	0.00000	0.00000	0.00000	0.00060
54	0.99074	0.00826	0.00000	0.00040	0.00000	0.00060
55	0.99212	0.00727	0.00020	0.00020	0.00000	0.00040
56	0.99351	0.00588	0.00020	0.00020	0.00000	0.00041
57	0.99307	0.00632	0.00000	0.00020	0.00000	0.00041
58	0.99366	0.00593	0.00000	0.00020	0.00000	0.00020
59	0.99343	0.00616	0.00000	0.00021	0.00000	0.00021
60	0.99463	0.00516	0.00021	0.00021	0.00000	0.00000
61	0.99337	0.00643	0.00021	0.00021	0.00000	0.00000
62	0.99478	0.00501	0.00000	0.00021	0.00000	0.00000
63	0.99559	0.00420	0.00000	0.00021	0.00000	0.00000
64	0.99409	0.00570	0.00000	0.00021	0.00000	0.00000
65	0.99343	0.00635	0.00000	0.00021	0.00000	0.00000
66	0.99553	0.00447	0.00021	0.00000	0.00000	0.00000
67	0.99230	0.00770	0.00000	0.00000	0.00000	0.00000
68	0.99312	0.00688	0.00000	0.00000	0.00000	0.00000
69	0.99242	0.00758	0.00000	0.00000	0.00000	0.00000
70	0.99304	0.00696	0.00000	0.00000	0.00000	0.00000
71	0.99322	0.00678	0.00000	0.00000	0.00000	0.00000
72	0.99582	0.00418	0.00000	0.00000	0.00000	0.00000
73	0.99138	0.00862	0.00000	0.00000	0.00000	0.00000
74	0.99333	0.00667	0.00000	0.00000	0.00000	0.00000
75	0.99487	0.00513	0.00000	0.00000	0.00000	0.00000
76	0.99374	0.00626	0.00000	0.00000	0.00000	0.00000
77	0.99460	0.00540	0.00000	0.00000	0.00000	0.00000
78	0.99322	0.00678	0.00000	0.00000	0.00000	0.00000
79	0.99161	0.00839	0.00000	0.00000	0.00000	0.00000
80	0.99248	0.00752	0.00046	0.00000	0.00000	0.00000
81	0.99336	0.00641	0.00000	0.00023	0.00000	0.00000
82	0.99517	0.00483	0.00000	0.00000	0.00000	0.00000
83	0.99190	0.00810	0.00000	0.00000	0.00000	0.00000
84	0.99372	0.00628	0.00000	0.00000	0.00000	0.00000
85	0.99297	0.00679	0.00000	0.00000	0.00000	0.00023
86	0.99245	0.00707	0.00000	0.00024	0.00000	0.00024
87	0.99146	0.00830	0.00024	0.00000	0.00000	0.00024
88	0.99309	0.00644	0.00048	0.00000	0.00000	0.00048
