pos	3pG>A
1	0.0300367470841988
2	0.0298253089049851
3	0.0191307578008915
4	0.0153287615974183
5	0.0160744500846024
6	0.0170884706900281
7	0.0208979929650321
8	0.0153590701535907
9	0.0160373528217621
10	0.0169599321602714
11	0.0153877303097793
12	0.019376747902517
13	0.0158158158158158
14	0.0159113796576032
15	0.0117574257425743
16	0.0162238896775502
17	0.0147540983606557
18	0.0128860707711188
19	0.0140988966080915
20	0.0162873251200668
21	0.0151205557825909
22	0.0130558955528356
23	0.0158697444352844
24	0.0142916321458161
25	0.0155705797992215
