pos	5pC>T
1	0.028921351630515
2	0.0317598433761149
3	0.0212159030130148
4	0.0152263374485597
5	0.0168208578637511
6	0.0168776371308017
7	0.0196858638743455
8	0.0135529608006672
9	0.0185446482563999
10	0.017121803207629
11	0.01640656262505
12	0.0171172923555728
13	0.0141886490807354
14	0.0175297199274632
15	0.0123381877022654
16	0.0157151382534315
17	0.0136986301369863
18	0.0141548709408826
19	0.0147571223611396
20	0.0155795596177815
21	0.0145307769929364
22	0.0145045965270684
23	0.0162568583621215
24	0.0145681581685744
25	0.0138655462184874
