Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
Cha-APnd_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R1	6.80101242038279	35.0	94.95074506088775	0.0	253335.0
Cha-APnd_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R2	5.341413367462565	35.0	94.53034124775495	0.0	253335.0
Cha-APnd_002-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R1	6.002669999621702	36.0	94.07416144065358	0.0	225953.0
Cha-APnd_002-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R2	4.469966701062475	36.0	93.69757427429599	0.0	225953.0
Cha-APnd_003-Ex1-1C-lcwgs-1-1.clmp.fp2_repr.R1	2.3946225103669008	40.0	76.79411402509794	0.0	1835210.0
Cha-APnd_003-Ex1-1C-lcwgs-1-1.clmp.fp2_repr.R2	1.9303210980025938	40.0	76.66924166716616	0.0	1835210.0
Cha-APnd_004-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R1	4.061172925990732	39.0	88.41349380187617	0.0	1517556.0
Cha-APnd_004-Ex1-1D-lcwgs-1-1.clmp.fp2_repr.R2	3.154056221875379	39.0	88.17314484605511	0.0	1517556.0
Cha-APnd_005-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R1	3.3849347015804057	39.0	81.70155514715461	0.0	1688972.0
Cha-APnd_005-Ex1-1E-lcwgs-1-1.clmp.fp2_repr.R2	2.5977153387705982	39.0	81.50877871273177	0.0	1688972.0
Cha-APnd_006-Ex1-1F-lcwgs-1-1.clmp.fp2_repr.R1	7.306393722791256	36.0	95.50360373159066	0.0	422340.0
Cha-APnd_006-Ex1-1F-lcwgs-1-1.clmp.fp2_repr.R2	5.8306242917204685	36.0	95.11495477577307	0.0	422340.0
Cha-APnd_007-Ex1-1G-lcwgs-1-1.clmp.fp2_repr.R1	2.4605069371992982	39.0	77.47729975810668	9.090909090909092	522131.0
Cha-APnd_007-Ex1-1G-lcwgs-1-1.clmp.fp2_repr.R2	1.9923493260021843	39.0	77.31332558304334	0.0	522131.0
Cha-APnd_008-Ex1-1H-lcwgs-1-1.clmp.fp2_repr.R1	3.616018419943572	40.0	84.36449013567389	0.0	1871694.0
Cha-APnd_008-Ex1-1H-lcwgs-1-1.clmp.fp2_repr.R2	2.9016606686739834	40.0	84.16730779710787	0.0	1871694.0
