pos	5pC>T
1	0.0018209187141886
2	0.00573916485256283
3	0.004736355226642
4	0.00445368171021378
5	0.00398971540030145
6	0.00381131515121517
7	0.00386603940565466
8	0.00284609829658893
9	0.0043910521955261
10	0.00408066429418743
11	0.00334366335018757
12	0.00363418530351438
13	0.00338664925738534
14	0.0042050043715392
15	0.00401153315782876
16	0.00407539480387163
17	0.00354506401968553
18	0.00421599523038923
19	0.00366902834008097
20	0.00285665558113755
21	0.00361238291258873
22	0.00363298411625549
23	0.00401195049082373
24	0.00418934093461173
25	0.00348732079045938
