#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	44373	41800	94.20	58	0.13	12	0.03	77	0.17	2426	5.47
Ecoli	44373	44370	100.00	0	0.00	0	0.00	1	0.00	2	0.00
PhiX	44373	44373	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	44373	44304	99.85	0	0.00	0	0.00	1	0.00	68	0.15
Vectors	44373	44191	99.59	1	0.00	0	0.00	5	0.01	176	0.40
Bacteria_24k	44373	40575	91.44	354	0.80	714	1.61	85	0.19	2645	5.96
Protists_1k	44373	40793	91.94	161	0.36	147	0.33	253	0.57	3019	6.80
Viruses	44373	42259	95.25	2	0.00	1	0.00	82	0.18	2029	4.57
Fungi_RefSeq_release	44373	41738	94.06	22	0.05	2	0.00	115	0.26	2496	5.63
Coral	44373	42184	95.07	1	0.00	0	0.00	67	0.15	2121	4.78
Bird	44373	42045	94.75	5	0.01	1	0.00	69	0.16	2253	5.08
Plant	44373	42203	95.11	7	0.02	2	0.00	96	0.22	2065	4.65

%Hit_no_genomes: 89.21
