#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	200215	183681	91.74	9846	4.92	2292	1.14	235	0.12	4161	2.08
Ecoli	200215	200184	99.99	0	0.00	0	0.00	9	0.00	22	0.01
PhiX	200215	200215	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	200215	200209	100.00	0	0.00	0	0.00	0	0.00	6	0.00
Vectors	200215	200121	99.95	0	0.00	0	0.00	13	0.01	81	0.04
Bacteria_24k	200215	174723	87.27	6531	3.26	10120	5.05	1018	0.51	7823	3.91
Protists_1k	200215	186530	93.17	1023	0.51	570	0.28	3961	1.98	8131	4.06
Viruses	200215	199053	99.43	26	0.01	4	0.00	288	0.14	844	0.42
Fungi_RefSeq_release	200215	197233	98.51	395	0.20	39	0.02	888	0.44	1660	0.83
Coral	200215	199157	99.48	10	0.00	5	0.00	115	0.06	928	0.46
Bird	200215	198849	99.32	29	0.01	3	0.00	214	0.11	1120	0.56
Plant	200215	199243	99.51	3	0.00	0	0.00	133	0.07	836	0.42

%Hit_no_genomes: 78.44
