#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1503065	1475129	98.14	1166	0.08	271	0.02	2113	0.14	24386	1.62
Ecoli	1503065	1503045	100.00	0	0.00	0	0.00	3	0.00	17	0.00
PhiX	1503065	1503065	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1503065	1502992	100.00	0	0.00	0	0.00	12	0.00	61	0.00
Vectors	1503065	1500575	99.83	5	0.00	1	0.00	99	0.01	2385	0.16
Bacteria_24k	1503065	1474771	98.11	2221	0.15	4601	0.31	1360	0.09	20112	1.34
Protists_1k	1503065	1460089	97.14	3384	0.23	5466	0.36	2407	0.16	31719	2.11
Viruses	1503065	1486839	98.92	32	0.00	18	0.00	1469	0.10	14707	0.98
Fungi_RefSeq_release	1503065	1473878	98.05	694	0.05	231	0.02	2358	0.16	25904	1.72
Coral	1503065	1484024	98.74	102	0.01	38	0.00	1544	0.10	17357	1.15
Bird	1503065	1480326	98.49	297	0.02	87	0.01	2001	0.13	20354	1.35
Plant	1503065	1485696	98.84	105	0.01	17	0.00	1633	0.11	15614	1.04

%Hit_no_genomes: 96.43
