#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	288391	282342	97.90	192	0.07	67	0.02	434	0.15	5356	1.86
Ecoli	288391	288391	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	288391	288391	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	288391	288343	99.98	0	0.00	0	0.00	0	0.00	48	0.02
Vectors	288391	288103	99.90	1	0.00	0	0.00	16	0.01	271	0.09
Bacteria_24k	288391	284010	98.48	108	0.04	273	0.09	312	0.11	3688	1.28
Protists_1k	288391	278969	96.73	600	0.21	1549	0.54	244	0.08	7029	2.44
Viruses	288391	285145	98.88	5	0.00	4	0.00	517	0.18	2720	0.94
Fungi_RefSeq_release	288391	281959	97.77	125	0.04	82	0.03	583	0.20	5642	1.96
Coral	288391	284941	98.81	11	0.00	7	0.00	314	0.11	3118	1.08
Bird	288391	283938	98.46	96	0.03	26	0.01	629	0.22	3702	1.28
Plant	288391	285182	98.89	13	0.00	3	0.00	395	0.14	2798	0.97

%Hit_no_genomes: 96.31
