#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	188502	184560	97.91	445	0.24	114	0.06	268	0.14	3115	1.65
Ecoli	188502	188501	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	188502	188502	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	188502	188383	99.94	0	0.00	0	0.00	1	0.00	118	0.06
Vectors	188502	188140	99.81	0	0.00	0	0.00	16	0.01	346	0.18
Bacteria_24k	188502	185744	98.54	158	0.08	245	0.13	171	0.09	2184	1.16
Protists_1k	188502	183357	97.27	330	0.18	649	0.34	207	0.11	3959	2.10
Viruses	188502	186468	98.92	3	0.00	0	0.00	237	0.13	1794	0.95
Fungi_RefSeq_release	188502	184981	98.13	87	0.05	38	0.02	300	0.16	3096	1.64
Coral	188502	186396	98.88	12	0.01	6	0.00	191	0.10	1897	1.01
Bird	188502	185831	98.58	53	0.03	12	0.01	290	0.15	2316	1.23
Plant	188502	186403	98.88	11	0.01	4	0.00	223	0.12	1861	0.99

%Hit_no_genomes: 96.57
