#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	51256	50023	97.59	62	0.12	14	0.03	82	0.16	1075	2.10
Ecoli	51256	51253	99.99	0	0.00	0	0.00	0	0.00	3	0.01
PhiX	51256	51256	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	51256	51239	99.97	0	0.00	0	0.00	0	0.00	17	0.03
Vectors	51256	51205	99.90	0	0.00	1	0.00	4	0.01	46	0.09
Bacteria_24k	51256	49890	97.34	108	0.21	241	0.47	56	0.11	961	1.87
Protists_1k	51256	49505	96.58	143	0.28	147	0.29	115	0.22	1346	2.63
Viruses	51256	50457	98.44	0	0.00	0	0.00	62	0.12	737	1.44
Fungi_RefSeq_release	51256	49968	97.49	33	0.06	8	0.02	108	0.21	1139	2.22
Coral	51256	50301	98.13	3	0.01	0	0.00	77	0.15	875	1.71
Bird	51256	50242	98.03	10	0.02	1	0.00	79	0.15	924	1.80
Plant	51256	50356	98.24	4	0.01	2	0.00	45	0.09	849	1.66

%Hit_no_genomes: 95.55
