#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	529307	519352	98.12	330	0.06	102	0.02	787	0.15	8736	1.65
Ecoli	529307	529306	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	529307	529307	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	529307	529026	99.95	0	0.00	0	0.00	0	0.00	281	0.05
Vectors	529307	528068	99.77	0	0.00	2	0.00	47	0.01	1190	0.22
Bacteria_24k	529307	522017	98.63	223	0.04	471	0.09	485	0.09	6111	1.15
Protists_1k	529307	514288	97.16	1014	0.19	2211	0.42	404	0.08	11390	2.15
Viruses	529307	523543	98.91	21	0.00	10	0.00	617	0.12	5116	0.97
Fungi_RefSeq_release	529307	519100	98.07	168	0.03	118	0.02	879	0.17	9042	1.71
Coral	529307	523304	98.87	30	0.01	7	0.00	548	0.10	5418	1.02
Bird	529307	521698	98.57	172	0.03	58	0.01	951	0.18	6428	1.21
Plant	529307	523194	98.85	39	0.01	6	0.00	645	0.12	5423	1.02

%Hit_no_genomes: 96.76
