#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	977853	963454	98.53	633	0.06	155	0.02	1308	0.13	12303	1.26
Ecoli	977853	977849	100.00	0	0.00	0	0.00	0	0.00	4	0.00
PhiX	977853	977853	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	977853	977825	100.00	0	0.00	0	0.00	1	0.00	27	0.00
Vectors	977853	977242	99.93	2	0.00	1	0.00	67	0.01	541	0.06
Bacteria_24k	977853	963914	98.57	1289	0.13	2412	0.25	846	0.09	9392	0.96
Protists_1k	977853	953471	97.50	1954	0.20	4118	0.42	1520	0.16	16790	1.72
Viruses	977853	970605	99.26	22	0.00	6	0.00	1060	0.11	6160	0.63
Fungi_RefSeq_release	977853	963049	98.48	398	0.04	265	0.03	1534	0.16	12607	1.29
Coral	977853	969858	99.18	60	0.01	20	0.00	869	0.09	7046	0.72
Bird	977853	967401	98.93	296	0.03	66	0.01	1735	0.18	8355	0.85
Plant	977853	970432	99.24	59	0.01	8	0.00	1059	0.11	6295	0.64

%Hit_no_genomes: 96.86
