#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1514995	1490403	98.37	866	0.06	311	0.02	1900	0.13	21515	1.42
Ecoli	1514995	1514992	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	1514995	1514995	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1514995	1514952	100.00	0	0.00	0	0.00	0	0.00	43	0.00
Vectors	1514995	1513868	99.92	2	0.00	0	0.00	103	0.01	1022	0.07
Bacteria_24k	1514995	1497745	98.86	590	0.04	948	0.06	1490	0.10	14222	0.94
Protists_1k	1514995	1477295	97.51	2808	0.19	6153	0.41	1095	0.07	27644	1.82
Viruses	1514995	1502358	99.17	36	0.00	12	0.00	2091	0.14	10498	0.69
Fungi_RefSeq_release	1514995	1490082	98.36	611	0.04	353	0.02	2424	0.16	21525	1.42
Coral	1514995	1501732	99.13	75	0.00	34	0.00	1362	0.09	11792	0.78
Bird	1514995	1497217	98.83	581	0.04	151	0.01	3351	0.22	13695	0.90
Plant	1514995	1502455	99.17	90	0.01	19	0.00	1769	0.12	10662	0.70

%Hit_no_genomes: 97.13
