#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3595	3532	98.24	0	0.00	1	0.03	5	0.14	57	1.59
Ecoli	3595	3595	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	3595	3595	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3595	3594	99.97	0	0.00	0	0.00	0	0.00	1	0.03
Vectors	3595	3590	99.86	0	0.00	0	0.00	1	0.03	4	0.11
Bacteria_24k	3595	3492	97.13	14	0.39	29	0.81	3	0.08	57	1.59
Protists_1k	3595	3485	96.94	6	0.17	8	0.22	9	0.25	87	2.42
Viruses	3595	3553	98.83	1	0.03	0	0.00	6	0.17	35	0.97
Fungi_RefSeq_release	3595	3519	97.89	1	0.03	0	0.00	7	0.19	68	1.89
Coral	3595	3547	98.67	0	0.00	0	0.00	4	0.11	44	1.22
Bird	3595	3538	98.42	1	0.03	0	0.00	3	0.08	53	1.47
Plant	3595	3548	98.69	0	0.00	1	0.03	5	0.14	41	1.14

%Hit_no_genomes: 95.52
