#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	957488	941564	98.34	522	0.05	132	0.01	1323	0.14	13947	1.46
Ecoli	957488	957440	100.00	0	0.00	0	0.00	12	0.00	36	0.00
PhiX	957488	957488	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	957488	957473	100.00	0	0.00	0	0.00	2	0.00	13	0.00
Vectors	957488	956121	99.85	1	0.00	0	0.00	68	0.01	1298	0.14
Bacteria_24k	957488	918799	95.96	5984	0.62	12623	1.32	1694	0.18	18388	1.92
Protists_1k	957488	922492	96.34	2193	0.23	3885	0.41	4683	0.49	24235	2.53
Viruses	957488	948901	99.11	28	0.00	6	0.00	1056	0.11	7497	0.78
Fungi_RefSeq_release	957488	941268	98.30	344	0.04	198	0.02	1803	0.19	13875	1.45
Coral	957488	948483	99.06	50	0.01	26	0.00	964	0.10	7965	0.83
Bird	957488	945644	98.75	242	0.03	86	0.01	1683	0.18	9833	1.03
Plant	957488	948110	99.02	68	0.01	14	0.00	1087	0.11	8209	0.86

%Hit_no_genomes: 94.15
