#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	8179	8012	97.96	18	0.22	3	0.04	14	0.17	132	1.61
Ecoli	8179	8179	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	8179	8179	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	8179	8176	99.96	0	0.00	0	0.00	0	0.00	3	0.04
Vectors	8179	8172	99.91	0	0.00	0	0.00	0	0.00	7	0.09
Bacteria_24k	8179	7882	96.37	31	0.38	102	1.25	10	0.12	154	1.88
Protists_1k	8179	7888	96.45	23	0.28	27	0.33	33	0.40	208	2.54
Viruses	8179	8091	98.93	0	0.00	1	0.01	5	0.06	82	1.00
Fungi_RefSeq_release	8179	8023	98.10	2	0.02	1	0.01	17	0.21	136	1.66
Coral	8179	8076	98.75	1	0.01	0	0.00	15	0.18	87	1.06
Bird	8179	8065	98.61	2	0.02	2	0.02	13	0.16	97	1.19
Plant	8179	8084	98.84	0	0.00	0	0.00	13	0.16	82	1.00

%Hit_no_genomes: 94.39
