#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	39466	38384	97.26	40	0.10	13	0.03	54	0.14	975	2.47
Ecoli	39466	39463	99.99	0	0.00	0	0.00	0	0.00	3	0.01
PhiX	39466	39466	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	39466	39464	99.99	0	0.00	0	0.00	0	0.00	2	0.01
Vectors	39466	39422	99.88	0	0.00	0	0.00	2	0.01	42	0.11
Bacteria_24k	39466	38016	96.32	181	0.46	385	0.98	86	0.22	798	2.02
Protists_1k	39466	37706	95.54	129	0.33	182	0.46	122	0.31	1327	3.36
Viruses	39466	38790	98.30	21	0.05	33	0.08	116	0.29	506	1.28
Fungi_RefSeq_release	39466	38398	97.29	18	0.05	24	0.06	88	0.22	938	2.38
Coral	39466	38944	98.68	3	0.01	0	0.00	37	0.09	482	1.22
Bird	39466	38679	98.01	17	0.04	5	0.01	163	0.41	602	1.53
Plant	39466	38912	98.60	1	0.00	1	0.00	59	0.15	493	1.25

%Hit_no_genomes: 93.58
