#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2764	2611	94.46	5	0.18	1	0.04	5	0.18	142	5.14
Ecoli	2764	2764	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2764	2764	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2764	2763	99.96	0	0.00	0	0.00	0	0.00	1	0.04
Vectors	2764	2761	99.89	0	0.00	0	0.00	1	0.04	2	0.07
Bacteria_24k	2764	2503	90.55	34	1.23	61	2.21	6	0.22	160	5.79
Protists_1k	2764	2558	92.54	7	0.25	9	0.33	16	0.58	174	6.30
Viruses	2764	2635	95.33	0	0.00	0	0.00	8	0.29	121	4.38
Fungi_RefSeq_release	2764	2610	94.43	0	0.00	3	0.11	5	0.18	146	5.28
Coral	2764	2642	95.58	1	0.04	0	0.00	2	0.07	119	4.31
Bird	2764	2632	95.22	1	0.04	0	0.00	6	0.22	125	4.52
Plant	2764	2638	95.44	0	0.00	0	0.00	2	0.07	124	4.49

%Hit_no_genomes: 88.57
