#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	291679	286208	98.13	173	0.06	56	0.02	481	0.16	4761	1.63
Ecoli	291679	291677	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	291679	291679	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	291679	291432	99.92	0	0.00	0	0.00	0	0.00	247	0.08
Vectors	291679	290876	99.72	2	0.00	1	0.00	27	0.01	773	0.27
Bacteria_24k	291679	287539	98.58	143	0.05	317	0.11	273	0.09	3407	1.17
Protists_1k	291679	283365	97.15	569	0.20	1152	0.39	292	0.10	6301	2.16
Viruses	291679	288413	98.88	23	0.01	1	0.00	332	0.11	2910	1.00
Fungi_RefSeq_release	291679	285935	98.03	119	0.04	74	0.03	536	0.18	5015	1.72
Coral	291679	288400	98.87	18	0.01	6	0.00	290	0.10	2965	1.02
Bird	291679	287483	98.56	81	0.03	26	0.01	497	0.17	3592	1.23
Plant	291679	288309	98.84	16	0.01	2	0.00	368	0.13	2984	1.02

%Hit_no_genomes: 96.71
