#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1719292	1684087	97.95	889	0.05	177	0.01	2031	0.12	32108	1.87
Ecoli	1719292	1719208	100.00	0	0.00	0	0.00	12	0.00	72	0.00
PhiX	1719292	1719292	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1719292	1719220	100.00	0	0.00	0	0.00	3	0.00	69	0.00
Vectors	1719292	1717575	99.90	4	0.00	1	0.00	51	0.00	1661	0.10
Bacteria_24k	1719292	1605471	93.37	27111	1.58	34323	2.00	3460	0.20	48927	2.85
Protists_1k	1719292	1641570	95.48	7217	0.42	5923	0.34	13940	0.81	50642	2.95
Viruses	1719292	1694390	98.56	65	0.00	9	0.00	1590	0.09	23238	1.35
Fungi_RefSeq_release	1719292	1681923	97.82	619	0.04	134	0.01	2643	0.15	33973	1.98
Coral	1719292	1691086	98.36	101	0.01	33	0.00	1607	0.09	26465	1.54
Bird	1719292	1689402	98.26	266	0.02	43	0.00	2064	0.12	27517	1.60
Plant	1719292	1694021	98.53	108	0.01	15	0.00	1738	0.10	23410	1.36

%Hit_no_genomes: 91.71
