#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	243756	238487	97.83	144	0.06	67	0.03	341	0.14	4717	1.94
Ecoli	243756	243755	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	243756	243756	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	243756	243739	99.99	0	0.00	0	0.00	1	0.00	16	0.01
Vectors	243756	243548	99.92	2	0.00	0	0.00	7	0.00	199	0.08
Bacteria_24k	243756	239598	98.30	240	0.10	421	0.17	320	0.13	3177	1.30
Protists_1k	243756	235689	96.69	514	0.21	1283	0.53	264	0.11	6006	2.46
Viruses	243756	240795	98.79	11	0.00	2	0.00	449	0.18	2499	1.03
Fungi_RefSeq_release	243756	238339	97.78	134	0.05	74	0.03	478	0.20	4731	1.94
Coral	243756	240811	98.80	8	0.00	4	0.00	273	0.11	2660	1.09
Bird	243756	239872	98.41	73	0.03	28	0.01	619	0.25	3164	1.30
Plant	243756	240948	98.85	17	0.01	5	0.00	328	0.13	2458	1.01

%Hit_no_genomes: 96.12
