#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	684480	673888	98.45	459	0.07	149	0.02	999	0.15	8985	1.31
Ecoli	684480	684479	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	684480	684480	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	684480	684458	100.00	0	0.00	0	0.00	0	0.00	22	0.00
Vectors	684480	684006	99.93	0	0.00	0	0.00	48	0.01	426	0.06
Bacteria_24k	684480	676547	98.84	279	0.04	732	0.11	641	0.09	6281	0.92
Protists_1k	684480	667078	97.45	1406	0.21	3192	0.47	686	0.10	12118	1.77
Viruses	684480	679467	99.28	18	0.00	11	0.00	913	0.13	4071	0.59
Fungi_RefSeq_release	684480	673146	98.35	295	0.04	193	0.03	1170	0.17	9676	1.41
Coral	684480	678395	99.11	48	0.01	4	0.00	596	0.09	5437	0.79
Bird	684480	676552	98.84	196	0.03	66	0.01	1158	0.17	6508	0.95
Plant	684480	678930	99.18	46	0.01	7	0.00	801	0.12	4696	0.69

%Hit_no_genomes: 97.02
