#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	168791	165453	98.03	217	0.13	40	0.02	174	0.10	2907	1.72
Ecoli	168791	167106	99.00	0	0.00	0	0.00	165	0.10	1520	0.90
PhiX	168791	168791	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	168791	168775	99.99	0	0.00	0	0.00	0	0.00	16	0.01
Vectors	168791	168627	99.91	0	0.00	1	0.00	4	0.00	159	0.09
Bacteria_24k	168791	151931	90.01	3259	1.93	7320	4.34	270	0.16	6011	3.56
Protists_1k	168791	160068	94.83	382	0.23	666	0.39	1022	0.61	6653	3.94
Viruses	168791	164980	97.75	23	0.01	20	0.01	360	0.21	3408	2.02
Fungi_RefSeq_release	168791	164333	97.36	72	0.04	79	0.05	1004	0.59	3303	1.96
Coral	168791	166709	98.77	5	0.00	2	0.00	429	0.25	1646	0.98
Bird	168791	166303	98.52	53	0.03	46	0.03	349	0.21	2040	1.21
Plant	168791	166828	98.84	6	0.00	0	0.00	204	0.12	1753	1.04

%Hit_no_genomes: 88.10
