#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	338077	333257	98.58	212	0.06	54	0.02	455	0.13	4099	1.21
Ecoli	338077	338076	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	338077	338077	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	338077	338071	100.00	0	0.00	0	0.00	0	0.00	6	0.00
Vectors	338077	337868	99.94	1	0.00	0	0.00	27	0.01	181	0.05
Bacteria_24k	338077	334375	98.90	264	0.08	328	0.10	305	0.09	2805	0.83
Protists_1k	338077	330349	97.71	632	0.19	1229	0.36	299	0.09	5568	1.65
Viruses	338077	335812	99.33	7	0.00	0	0.00	377	0.11	1881	0.56
Fungi_RefSeq_release	338077	333031	98.50	135	0.04	87	0.03	546	0.16	4278	1.27
Coral	338077	335426	99.23	13	0.00	9	0.00	282	0.08	2347	0.69
Bird	338077	334507	98.95	117	0.03	41	0.01	593	0.18	2819	0.83
Plant	338077	335616	99.27	13	0.00	5	0.00	391	0.12	2052	0.61

%Hit_no_genomes: 97.27
