#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	92098	90053	97.78	217	0.24	58	0.06	47	0.05	1723	1.87
Ecoli	92098	92074	99.98	0	0.00	0	0.00	4	0.00	20	0.02
PhiX	92098	92098	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	92098	92080	99.98	0	0.00	0	0.00	0	0.00	18	0.02
Vectors	92098	92027	99.92	0	0.00	0	0.00	0	0.00	71	0.08
Bacteria_24k	92098	76391	82.94	2759	3.00	6675	7.25	240	0.26	6033	6.55
Protists_1k	92098	85043	92.34	289	0.31	163	0.18	1951	2.12	4652	5.05
Viruses	92098	90587	98.36	4	0.00	0	0.00	73	0.08	1434	1.56
Fungi_RefSeq_release	92098	90193	97.93	19	0.02	5	0.01	159	0.17	1722	1.87
Coral	92098	90605	98.38	1	0.00	1	0.00	53	0.06	1438	1.56
Bird	92098	90529	98.30	11	0.01	2	0.00	54	0.06	1502	1.63
Plant	92098	90653	98.43	5	0.01	3	0.00	67	0.07	1370	1.49

%Hit_no_genomes: 81.69
