#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	538002	527021	97.97	607	0.11	132	0.02	780	0.14	9462	1.76
Ecoli	538002	537999	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	538002	538002	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	538002	537986	100.00	0	0.00	0	0.00	0	0.00	16	0.00
Vectors	538002	536884	99.79	0	0.00	0	0.00	36	0.01	1082	0.20
Bacteria_24k	538002	528762	98.28	579	0.11	1051	0.20	507	0.09	7103	1.32
Protists_1k	538002	522232	97.07	1146	0.21	2023	0.38	692	0.13	11909	2.21
Viruses	538002	531709	98.83	14	0.00	9	0.00	568	0.11	5702	1.06
Fungi_RefSeq_release	538002	526968	97.94	267	0.05	88	0.02	964	0.18	9715	1.81
Coral	538002	530739	98.65	44	0.01	8	0.00	603	0.11	6608	1.23
Bird	538002	529425	98.41	111	0.02	47	0.01	822	0.15	7597	1.41
Plant	538002	531279	98.75	50	0.01	6	0.00	582	0.11	6085	1.13

%Hit_no_genomes: 96.45
