#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	120578	117633	97.57	242	0.20	53	0.04	162	0.13	2488	2.06
Ecoli	120578	120575	100.00	0	0.00	0	0.00	0	0.00	3	0.00
PhiX	120578	120578	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	120578	120546	99.97	0	0.00	0	0.00	0	0.00	32	0.03
Vectors	120578	120286	99.76	1	0.00	0	0.00	2	0.00	289	0.24
Bacteria_24k	120578	116648	96.74	445	0.37	869	0.72	127	0.11	2489	2.06
Protists_1k	120578	116343	96.49	317	0.26	404	0.34	304	0.25	3210	2.66
Viruses	120578	118609	98.37	7	0.01	4	0.00	102	0.08	1856	1.54
Fungi_RefSeq_release	120578	117757	97.66	50	0.04	11	0.01	180	0.15	2580	2.14
Coral	120578	118544	98.32	6	0.00	0	0.00	101	0.08	1927	1.60
Bird	120578	118337	98.14	16	0.01	3	0.00	151	0.13	2071	1.72
Plant	120578	118593	98.35	7	0.01	0	0.00	102	0.08	1876	1.56

%Hit_no_genomes: 95.01
