#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	30285	27079	89.43	1442	4.76	377	1.24	56	0.18	1331	4.39
Ecoli	30285	30283	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	30285	30285	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	30285	30279	99.98	0	0.00	0	0.00	0	0.00	6	0.02
Vectors	30285	30240	99.85	0	0.00	0	0.00	3	0.01	42	0.14
Bacteria_24k	30285	27415	90.52	436	1.44	992	3.28	133	0.44	1309	4.32
Protists_1k	30285	27860	91.99	119	0.39	101	0.33	453	1.50	1752	5.79
Viruses	30285	29683	98.01	3	0.01	0	0.00	91	0.30	508	1.68
Fungi_RefSeq_release	30285	29319	96.80	41	0.14	6	0.02	151	0.50	768	2.54
Coral	30285	29682	98.00	4	0.01	2	0.01	35	0.12	562	1.86
Bird	30285	29591	97.71	5	0.02	1	0.00	52	0.17	636	2.10
Plant	30285	29714	98.12	1	0.00	0	0.00	37	0.12	533	1.76

%Hit_no_genomes: 80.99
